,Unnamed: 0,cazymes,Orfs_anno_cazymes%,orfs,index_x,Merops orfs total,GH total,Orfs_anno_merops%,Assembly accession,Genus,Family,scaf_bp,Completeness,MAG,Assembly accession2,Nr_BGCs,index_y,Virulence orfs total,Orfs_anno_virs%,P,BGCs/genomesize,merops_perMb,virs_perMb,bgc_perMb
752,GCA_002170965.1,29,2.631578947368421,1102,GCA_002170965.1,3,16,0.27223230490018147,GCA_002170965.1,UBA8316,Flavobacteriaceae,1198682.0,62.14,True,GCA_002170965.1_merops.txt,1.0,GCA_002170965.1,68,6.170598911070781,0.1875,8.342496174965504e-07,0.002502748852489651,0.056728973989765424,0.0008342496174965504
1712,GCA_002415135.1,58,1.9192587690271343,3022,GCA_002415135.1,6,21,0.1985440105890139,GCA_002415135.1,Kaistella,Weeksellaceae,3280620.0,100.0,True,GCA_002415135.1_merops.txt,3.0,GCA_002415135.1,241,7.974851091992058,0.1875,9.144612908535581e-07,0.0018289225817071163,0.07346172369856918,0.0009144612908535581
1235,GCA_002430545.1,29,2.3500810372771475,1234,GCA_002430545.1,3,17,0.24311183144246357,GCA_002430545.1,UBA724,Flavobacteriaceae,1336478.0,78.03,True,GCA_002430545.1_merops.txt,2.0,GCA_002430545.1,84,6.807131280388978,0.1875,1.4964705741508652e-06,0.002244705861226298,0.06285176411433634,0.0014964705741508653
652,GCA_002315415.1,87,1.803856520837653,4823,GCA_002315415.1,9,45,0.18660584698320545,GCA_002315415.1,Chryseobacterium,Weeksellaceae,5287191.0,100.0,True,GCA_002315415.1_merops.txt,6.0,GCA_002315415.1,349,7.236160066348746,0.1875,1.1348180914969782e-06,0.0017022271372454675,0.06600858565540757,0.001134818091496978
311,GCA_000799565.1,77,2.198743575099943,3502,GCA_000799565.1,8,42,0.2284408909194746,GCA_000799565.1,Cellulophaga,Flavobacteriaceae,4031126.0,99.67,False,GCA_000799565.1_merops.txt,3.0,GCA_000799565.1,273,7.79554540262707,0.18823529411764706,7.442089381478028e-07,0.001984557168394141,0.06772301337145006,0.0007442089381478028
753,GCA_002306185.1,48,1.76017601760176,2727,GCA_002306185.1,5,18,0.18335166850018336,GCA_002306185.1,Kaistella,Weeksellaceae,2558155.0,92.94,True,GCA_002306185.1_merops.txt,1.0,GCA_002306185.1,168,6.16061606160616,0.18867924528301888,3.909067277002371e-07,0.0019545336385011856,0.06567233025363983,0.0003909067277002371
872,GCA_000799645.1,86,1.8542475204829667,4638,GCA_000799645.1,9,41,0.19404915912031048,GCA_000799645.1,Chryseobacterium,Weeksellaceae,5203023.0,100.0,False,GCA_000799645.1_merops.txt,16.0,GCA_000799645.1,364,7.8482104355325575,0.18947368421052632,3.0751353588096764e-06,0.001729763639330443,0.06995932941292014,0.0030751353588096765
571,GCA_002439125.1,57,1.9648397104446744,2901,GCA_002439125.1,6,22,0.2068252326783868,GCA_002439125.1,Empedobacter,Weeksellaceae,3068983.0,100.0,True,GCA_002439125.1_merops.txt,2.0,GCA_002439125.1,203,6.997587038952085,0.19047619047619047,6.516816808695259e-07,0.0019550450426085776,0.06614569060825687,0.0006516816808695259
1694,GCA_002440405.1,57,2.089442815249267,2728,GCA_002440405.1,6,22,0.21994134897360706,GCA_002440405.1,Empedobacter,Weeksellaceae,2856422.0,100.0,True,GCA_002440405.1_merops.txt,1.0,GCA_002440405.1,197,7.221407624633431,0.19047619047619047,3.50088327284974e-07,0.002100529963709844,0.06896740047513987,0.000350088327284974
423,GCA_000826645.1,76,2.3163669612922893,3281,GCA_000826645.1,8,26,0.24382810118866197,GCA_000826645.1,Psychroserpens,Flavobacteriaceae,3680502.0,99.65,False,GCA_000826645.1_merops.txt,2.0,GCA_000826645.1,266,8.10728436452301,0.19047619047619047,5.434041334578816e-07,0.0021736165338315265,0.07227274974989825,0.0005434041334578816
1600,GCA_002690415.1,28,1.958041958041958,1430,GCA_002690415.1,3,16,0.2097902097902098,GCA_002690415.1,UBA724,Flavobacteriaceae,1523715.0,72.61,True,GCA_002690415.1_merops.txt,2.0,GCA_002690415.1,91,6.363636363636363,0.1935483870967742,1.3125814210662754e-06,0.001968872131599413,0.059722454658515535,0.0013125814210662755
874,GCA_001662485.1,84,2.985074626865672,2814,GCA_001662485.1,9,45,0.31982942430703626,GCA_001662485.1,Flavobacterium,Flavobacteriaceae,3314516.0,90.81,False,GCA_001662485.1_merops.txt,2.0,GCA_001662485.1,232,8.24449182658138,0.1935483870967742,6.034063495243347e-07,0.0027153285728595063,0.06999513654482284,0.0006034063495243347
226,GCA_002483315.1,56,2.168021680216802,2583,GCA_002483315.1,6,21,0.23228803716608595,GCA_002483315.1,Flavobacterium,Flavobacteriaceae,2793965.0,92.58,True,GCA_002483315.1_merops.txt,2.0,GCA_002483315.1,205,7.936507936507936,0.1935483870967742,7.158285805298205e-07,0.002147485741589462,0.07337242950430661,0.0007158285805298205
968,GCA_002441545.1,84,2.4640657084188917,3409,GCA_002441545.1,9,43,0.26400704018773835,GCA_002441545.1,UBA6231,Flavobacteriaceae,3617970.0,93.86,True,GCA_002441545.1_merops.txt,1.0,GCA_002441545.1,224,6.570841889117044,0.1935483870967742,2.7639809064198985e-07,0.0024875828157779082,0.06191317230380572,0.00027639809064198986
790,GCA_002713495.1,28,1.8064516129032258,1550,GCA_002713495.1,3,14,0.1935483870967742,GCA_002713495.1,GCA-002723295,Flavobacteriaceae,1660800.0,93.38,True,GCA_002713495.1_merops.txt,3.0,GCA_002713495.1,121,7.806451612903226,0.1935483870967742,1.8063583815028901e-06,0.0018063583815028901,0.07285645472061657,0.0018063583815028901
2397,GCA_002716845.1,37,2.3566878980891723,1570,GCA_002716845.1,4,21,0.25477707006369427,GCA_002716845.1,UBA8316,Flavobacteriaceae,1668022.0,70.12,True,GCA_002716845.1_merops.txt,1.0,GCA_002716845.1,122,7.770700636942675,0.1951219512195122,5.995124764541475e-07,0.00239804990581659,0.07314052212740599,0.0005995124764541475
380,GCA_002715085.1,83,2.398843930635838,3460,GCA_002715085.1,9,30,0.26011560693641617,GCA_002715085.1,Flavobacterium,Flavobacteriaceae,3778761.0,96.88,True,GCA_002715085.1_merops.txt,4.0,GCA_002715085.1,297,8.583815028901734,0.1956521739130435,1.0585480267209278e-06,0.0023817330601220875,0.0785971909840289,0.0010585480267209279
939,GCA_002453015.1,46,1.7658349328214973,2605,GCA_002453015.1,5,6,0.19193857965451055,GCA_002453015.1,Aequorivita,Flavobacteriaceae,2853462.0,89.89,True,GCA_002453015.1_merops.txt,3.0,GCA_002453015.1,185,7.1017274472168905,0.19607843137254902,1.0513544599507545e-06,0.0017522574332512575,0.06483352503029653,0.0010513544599507546
795,GCA_002415175.1,55,1.8419290020093773,2986,GCA_002415175.1,6,22,0.20093770931011384,GCA_002415175.1,Empedobacter,Weeksellaceae,3199414.0,100.0,True,GCA_002415175.1_merops.txt,2.0,GCA_002415175.1,210,7.032819825853985,0.19672131147540983,6.251144740880673e-07,0.0018753434222642021,0.06563701977924707,0.0006251144740880674
543,GCA_900609985.1,55,2.312867956265769,2378,GCA_900609985.1,6,7,0.2523128679562658,GCA_900609985.1,Flavobacterium,Flavobacteriaceae,2683915.0,99.29,False,GCA_900609985.1_merops.txt,2.0,GCA_900609985.1,196,8.242220353238014,0.19672131147540983,7.45180082081586e-07,0.0022355402462447584,0.07302764804399543,0.000745180082081586
1237,GCA_003248755.1,91,2.585961921000284,3519,GCA_003248755.1,10,50,0.2841716396703609,GCA_003248755.1,Epilithonimonas,Weeksellaceae,3815369.0,99.98,True,GCA_003248755.1_merops.txt,2.0,GCA_003248755.1,305,8.667235009946008,0.19801980198019803,5.241956937847951e-07,0.0026209784689239755,0.07993984330218125,0.0005241956937847951
1973,GCA_002684395.1,36,1.62016201620162,2222,GCA_002684395.1,4,15,0.18001800180018002,GCA_002684395.1,GCA-002723295,Flavobacteriaceae,2399081.0,80.48,True,GCA_002684395.1_merops.txt,2.0,GCA_002684395.1,204,9.18091809180918,0.2,8.336525527900058e-07,0.0016673051055800115,0.0850325603845806,0.0008336525527900058
1287,GCA_002435045.1,27,2.195121951219512,1230,GCA_002435045.1,3,14,0.24390243902439024,GCA_002435045.1,UBA724,Flavobacteriaceae,1361495.0,82.3,True,GCA_002435045.1_merops.txt,2.0,GCA_002435045.1,101,8.211382113821138,0.2,1.4689734446325547e-06,0.002203460166948832,0.074183158953944,0.0014689734446325547
949,GCA_900683625.1,81,2.372583479789104,3414,GCA_900683625.1,9,36,0.26362038664323373,GCA_900683625.1,Chryseobacterium,Weeksellaceae,3685675.0,100.0,False,GCA_900683625.1_merops.txt,4.0,GCA_900683625.1,245,7.176332747510251,0.2,1.0852828857671932e-06,0.0024418864929761845,0.06647357675324059,0.0010852828857671932
913,GCA_002530675.1,63,2.3178807947019866,2718,GCA_002530675.1,7,11,0.257542310522443,GCA_002530675.1,Flavobacterium,Flavobacteriaceae,3116347.0,99.65,False,GCA_002530675.1_merops.txt,4.0,GCA_002530675.1,197,7.247976453274467,0.2,1.2835541099883934e-06,0.0022462196924796884,0.06321503991692838,0.0012835541099883933
1929,GCA_004122165.1,36,1.4894497310715764,2417,GCA_004122165.1,4,5,0.16549441456350847,GCA_004122165.1,Flavobacterium,Flavobacteriaceae,2663846.0,99.29,False,GCA_004122165.1_merops.txt,2.0,GCA_004122165.1,216,8.936698386429457,0.2,7.507941525148225e-07,0.001501588305029645,0.08108576847160083,0.0007507941525148225
963,GCA_002716225.1,62,2.292051756007394,2705,GCA_002716225.1,7,12,0.2587800369685767,GCA_002716225.1,Croceibacter,Flavobacteriaceae,2932452.0,99.54,True,GCA_002716225.1_merops.txt,4.0,GCA_002716225.1,224,8.280961182994455,0.2028985507246377,1.3640461975166174e-06,0.002387080845654081,0.07638658706093059,0.0013640461975166175
2149,GCA_000348685.1,53,1.891506067094932,2802,GCA_000348685.1,6,6,0.21413276231263384,GCA_000348685.1,Xanthomarina,Flavobacteriaceae,3055484.0,99.67,False,GCA_000348685.1_merops.txt,2.0,GCA_000348685.1,251,8.957887223411849,0.2033898305084746,6.545607831688859e-07,0.0019636823495066576,0.08214737828769518,0.0006545607831688859
1033,GCA_001800925.1,53,2.1748050882232253,2437,GCA_001800925.1,6,20,0.24620434961017645,GCA_001800925.1,Flavobacterium,Flavobacteriaceae,2637880.0,99.47,True,GCA_001800925.1_merops.txt,2.0,GCA_001800925.1,216,8.863356585966352,0.2033898305084746,7.581846027870866e-07,0.0022745538083612598,0.08188393710100536,0.0007581846027870866
723,GCA_002388405.1,44,1.6332590942835932,2694,GCA_002388405.1,5,3,0.1855976243504083,GCA_002388405.1,Xanthomarina,Flavobacteriaceae,2953566.0,77.76,True,GCA_002388405.1_merops.txt,2.0,GCA_002388405.1,212,7.869339272457313,0.20408163265306123,6.771475565468996e-07,0.001692868891367249,0.07177764099397135,0.0006771475565468996
286,GCA_004785645.1,44,1.2775842044134729,3444,GCA_004785645.1,5,8,0.14518002322880372,GCA_004785645.1,Empedobacter,Weeksellaceae,3715590.0,100.0,False,GCA_004785645.1_merops.txt,2.0,GCA_004785645.1,235,6.823461091753774,0.20408163265306123,5.38272521995161e-07,0.0013456813049879024,0.06324702133443141,0.000538272521995161
2029,GCA_002733665.1,35,1.4011208967173738,2498,GCA_002733665.1,4,7,0.16012810248198558,GCA_002733665.1,LPB0138,Flavobacteriaceae,2706449.0,96.31,True,GCA_002733665.1_merops.txt,1.0,GCA_002733665.1,218,8.726981585268215,0.20512820512820512,3.6948784181782107e-07,0.0014779513672712843,0.08054834951628499,0.00036948784181782107
2463,GCA_002810405.1,35,1.4427040395713109,2426,GCA_002810405.1,4,10,0.16488046166529266,GCA_002810405.1,Psychroflexus,Flavobacteriaceae,2667165.0,98.67,False,GCA_002810405.1_merops.txt,1.0,GCA_002810405.1,176,7.254740313272877,0.20512820512820512,3.7492993496840277e-07,0.001499719739873611,0.0659876685544389,0.00037492993496840275
522,GCA_001549985.1,35,0.9798432250839866,3572,GCA_001549985.1,4,6,0.11198208286674133,GCA_001549985.1,Myroides,Flavobacteriaceae,4098192.0,99.65,False,GCA_001549985.1_merops.txt,4.0,GCA_001549985.1,267,7.474804031354982,0.20512820512820512,9.760401660049114e-07,0.0009760401660049114,0.06515068108082785,0.0009760401660049114
1732,GCA_002251835.1,61,1.9921619856303068,3062,GCA_002251835.1,7,20,0.22860875244937948,GCA_002251835.1,Flavobacterium,Flavobacteriaceae,3238290.0,98.94,False,GCA_002251835.1_merops.txt,3.0,GCA_002251835.1,227,7.413455258001306,0.20588235294117646,9.264148671057873e-07,0.0021616346899135034,0.07009872494433791,0.0009264148671057873
792,GCA_002694765.1,52,1.8985031033223805,2739,GCA_002694765.1,6,5,0.21905805038335158,GCA_002694765.1,Xanthomarina,Flavobacteriaceae,2990433.0,99.5,True,GCA_002694765.1_merops.txt,2.0,GCA_002694765.1,242,8.835341365461847,0.20689655172413793,6.687994681706629e-07,0.002006398404511989,0.08092473564865021,0.0006687994681706629
931,GCA_001641405.1,43,1.1475847344542298,3747,GCA_001641405.1,5,14,0.13344008540165467,GCA_001641405.1,Tenacibaculum,Flavobacteriaceae,4148120.0,99.33,False,GCA_001641405.1_merops.txt,5.0,GCA_001641405.1,294,7.846277021617294,0.20833333333333334,1.2053653221218287e-06,0.0012053653221218287,0.07087548094076353,0.0012053653221218287
1605,GCA_004014855.1,43,1.4776632302405497,2910,GCA_004014855.1,5,12,0.1718213058419244,GCA_004014855.1,Apibacter,Weeksellaceae,3293048.0,100.0,False,GCA_004014855.1_merops.txt,2.0,GCA_004014855.1,236,8.109965635738831,0.20833333333333334,6.073400691395934e-07,0.0015183501728489837,0.07166612815847204,0.0006073400691395934
1320,GCA_002352865.1,60,1.9639934533551555,3055,GCA_002352865.1,7,8,0.22913256955810146,GCA_002352865.1,Aequorivita,Flavobacteriaceae,3252920.0,99.16,True,GCA_002352865.1_merops.txt,3.0,GCA_002352865.1,250,8.183306055646481,0.208955223880597,9.222483184338994e-07,0.0021519127430124317,0.07685402653615829,0.0009222483184338993
1845,GCA_007990795.1,51,1.4139173828666485,3607,GCA_007990795.1,6,16,0.16634322151372333,GCA_007990795.1,Empedobacter,Weeksellaceae,3864021.0,100.0,False,GCA_007990795.1_merops.txt,3.0,GCA_007990795.1,247,6.847795952314943,0.21052631578947367,7.763932959991677e-07,0.0015527865919983353,0.0639230480372648,0.0007763932959991677
809,GCA_002862715.1,34,2.7419354838709684,1240,GCA_002862715.1,4,19,0.3225806451612903,GCA_002862715.1,GCA-2862715,Flavobacteriaceae,1370104.0,89.91,True,GCA_002862715.1_merops.txt,2.0,GCA_002862715.1,83,6.693548387096775,0.21052631578947367,1.4597432019759085e-06,0.002919486403951817,0.0605793428820002,0.0014597432019759085
1202,GCA_001005315.1,76,1.612218922358931,4714,GCA_001005315.1,9,33,0.19092066185829445,GCA_001005315.1,Kordia,Flavobacteriaceae,5356465.0,99.48,False,GCA_001005315.1_merops.txt,13.0,GCA_001005315.1,336,7.127704709376326,0.21176470588235294,2.4269737597464e-06,0.0016802126029013538,0.06272793717498387,0.0024269737597464
1824,GCA_002934445.1,59,1.9745649263721552,2988,GCA_002934445.1,7,9,0.23427041499330656,GCA_002934445.1,Nonlabens,Flavobacteriaceae,3276842.0,98.54,False,GCA_002934445.1_merops.txt,3.0,GCA_002934445.1,228,7.630522088353414,0.21212121212121213,9.155156092359656e-07,0.002136203088217253,0.06957918630193338,0.0009155156092359656
2288,GCA_002332505.1,42,1.7857142857142856,2352,GCA_002332505.1,5,13,0.21258503401360546,GCA_002332505.1,Kaistella,Weeksellaceae,2547872.0,100.0,True,GCA_002332505.1_merops.txt,3.0,GCA_002332505.1,177,7.525510204081633,0.2127659574468085,1.1774531844613858e-06,0.0019624219741023094,0.06946973788322176,0.0011774531844613858
1927,GCA_000382425.1,50,1.4080540692762602,3551,GCA_000382425.1,6,16,0.16896648831315123,GCA_000382425.1,Empedobacter,Weeksellaceae,3792478.0,100.0,False,GCA_000382425.1_merops.txt,2.0,GCA_000382425.1,247,6.9557871022247255,0.21428571428571427,5.273596840904549e-07,0.0015820790522713644,0.06512892098517117,0.0005273596840904549
2018,GCA_002422665.1,58,2.539404553415061,2284,GCA_002422665.1,7,28,0.3064798598949212,GCA_002422665.1,Cloacibacterium,Weeksellaceae,2492276.0,76.31,True,GCA_002422665.1_merops.txt,1.0,GCA_002422665.1,174,7.618213660245184,0.2153846153846154,4.012396700846937e-07,0.0028086776905928558,0.0698157025947367,0.0004012396700846937
105,GCA_002695265.1,33,2.0859671302149176,1582,GCA_002695265.1,4,5,0.2528445006321113,GCA_002695265.1,Croceibacter,Flavobacteriaceae,1756946.0,64.32,True,GCA_002695265.1_merops.txt,4.0,GCA_002695265.1,116,7.332490518331227,0.21621621621621623,2.276677826182478e-06,0.002276677826182478,0.06602365695929185,0.002276677826182478
850,GCA_002631855.1,49,1.5570384493168097,3147,GCA_002631855.1,6,5,0.19065776930409914,GCA_002631855.1,Marixanthomonas,Flavobacteriaceae,3332541.0,98.48,True,GCA_002631855.1_merops.txt,3.0,GCA_002631855.1,248,7.880521131236098,0.21818181818181817,9.002139808632512e-07,0.0018004279617265023,0.07441768908469544,0.0009002139808632512
510,GCA_001418085.1,65,1.9525382997897265,3329,GCA_001418085.1,8,14,0.24031240612796637,GCA_001418085.1,Lacinutrix,Flavobacteriaceae,3661347.0,99.34,False,GCA_001418085.1_merops.txt,1.0,GCA_001418085.1,252,7.569840793030941,0.2191780821917808,2.731235253036656e-07,0.0021849882024293247,0.06882712837652372,0.0002731235253036656
1888,GCA_002742325.1,73,2.3006618342262843,3173,GCA_002742325.1,9,26,0.2836432398361172,GCA_002742325.1,Olleya,Flavobacteriaceae,3401892.0,99.67,False,GCA_002742325.1_merops.txt,2.0,GCA_002742325.1,241,7.595335644500473,0.21951219512195122,5.879081405288587e-07,0.002645586632379864,0.07084293093372747,0.0005879081405288587
1574,GCA_002721275.1,32,2.0997375328083994,1524,GCA_002721275.1,4,17,0.26246719160104987,GCA_002721275.1,GCA-002723295,Flavobacteriaceae,1623259.0,90.44,True,GCA_002721275.1_merops.txt,2.0,GCA_002721275.1,113,7.414698162729659,0.2222222222222222,1.2320892722603109e-06,0.0024641785445206218,0.06961304388270756,0.0012320892722603109
2488,GCA_002421305.1,56,1.8880647336480108,2966,GCA_002421305.1,7,21,0.23600809170600134,GCA_002421305.1,Empedobacter,Weeksellaceae,3109375.0,100.0,True,GCA_002421305.1_merops.txt,2.0,GCA_002421305.1,208,7.0128118678354685,0.2222222222222222,6.4321608040201e-07,0.002251256281407035,0.06689447236180905,0.00064321608040201
453,GCA_002683495.1,48,1.6177957532861478,2967,GCA_002683495.1,6,5,0.20222446916076847,GCA_002683495.1,Aequorivita,Flavobacteriaceae,3073790.0,92.84,True,GCA_002683495.1_merops.txt,3.0,GCA_002683495.1,205,6.909336029659589,0.2222222222222222,9.759938056926465e-07,0.001951987611385293,0.06669291005566419,0.0009759938056926465
2044,GCA_004088395.1,64,2.93040293040293,2184,GCA_004088395.1,8,32,0.3663003663003663,GCA_004088395.1,Ornithobacterium,Weeksellaceae,2253590.0,98.92,False,GCA_004088395.1_merops.txt,1.0,GCA_004088395.1,149,6.822344322344322,0.2222222222222222,4.437364383051043e-07,0.0035498915064408345,0.06611672930746053,0.0004437364383051043
0,GCA_002431085.1,47,1.7041334300217548,2758,GCA_002431085.1,6,19,0.21754894851341552,GCA_002431085.1,Empedobacter,Weeksellaceae,2944839.0,97.85,True,GCA_002431085.1_merops.txt,1.0,GCA_002431085.1,198,7.179115300942712,0.22641509433962265,3.395771381729188e-07,0.0020374628290375126,0.06723627335823792,0.0003395771381729188
88,GCA_002780665.1,47,2.0879609062638833,2251,GCA_002780665.1,6,23,0.26654820079964464,GCA_002780665.1,CG1-02-35-72,Flavobacteriaceae,2632856.0,93.66,True,GCA_002780665.1_merops.txt,1.0,GCA_002780665.1,176,7.818747223456242,0.22641509433962265,3.7981568304533175e-07,0.0022788940982719904,0.06684756021597839,0.00037981568304533176
666,GCA_002384055.1,39,2.3550724637681157,1656,GCA_002384055.1,5,18,0.30193236714975846,GCA_002384055.1,BACL21,Flavobacteriaceae,1843256.0,91.77,True,GCA_002384055.1_merops.txt,1.0,GCA_002384055.1,128,7.729468599033816,0.22727272727272727,5.425182394632107e-07,0.0027125911973160536,0.06944233465129097,0.0005425182394632107
703,GCA_002807015.1,31,1.3976555455365194,2218,GCA_002807015.1,4,4,0.18034265103697023,GCA_002807015.1,Myroides,Flavobacteriaceae,2331799.0,95.36,False,GCA_002807015.1_merops.txt,1.0,GCA_002807015.1,186,8.385933273219116,0.22857142857142856,4.288534303342612e-07,0.0017154137213370448,0.07976673804217259,0.0004288534303342612
1087,GCA_001873105.1,54,2.31958762886598,2328,GCA_001873105.1,7,21,0.30068728522336774,GCA_001873105.1,CG2-30-34-30,Flavobacteriaceae,2536630.0,94.6,True,GCA_001873105.1_merops.txt,2.0,GCA_001873105.1,173,7.4312714776632305,0.22950819672131148,7.884476648151288e-07,0.002759566826852951,0.06820072300650863,0.0007884476648151288
2225,GCA_002336305.1,46,3.43027591349739,1341,GCA_002336305.1,6,24,0.44742729306487694,GCA_002336305.1,UBA8316,Flavobacteriaceae,1579691.0,70.99,True,GCA_002336305.1_merops.txt,1.0,GCA_002336305.1,105,7.829977628635347,0.23076923076923078,6.330351948577285e-07,0.003798211169146371,0.06646869546006148,0.0006330351948577286
1055,GCA_900186515.1,53,2.3348017621145374,2270,GCA_900186515.1,7,7,0.30837004405286345,GCA_900186515.1,Flavobacterium,Flavobacteriaceae,2508617.0,92.54,False,GCA_900186515.1_merops.txt,4.0,GCA_900186515.1,180,7.929515418502203,0.23333333333333334,1.5945040633942925e-06,0.002790382110940012,0.07175268285274317,0.0015945040633942925
719,GCA_002390585.1,30,2.029769959404601,1478,GCA_002390585.1,4,14,0.2706359945872801,GCA_002390585.1,MAG-120531,Flavobacteriaceae,1673422.0,80.05,True,GCA_002390585.1_merops.txt,2.0,GCA_002390585.1,120,8.119079837618404,0.23529411764705882,1.1951557945335964e-06,0.0023903115890671926,0.07170934767201578,0.0011951557945335963
643,GCA_002390125.1,30,2.141327623126338,1401,GCA_002390125.1,4,11,0.28551034975017847,GCA_002390125.1,MAG-120531,Flavobacteriaceae,1580957.0,81.38,True,GCA_002390125.1_merops.txt,2.0,GCA_002390125.1,107,7.637401855817274,0.23529411764705882,1.2650565448649141e-06,0.0025301130897298282,0.06768052515027291,0.0012650565448649141
430,GCA_003312425.1,89,2.762259466170081,3222,GCA_003312425.1,12,47,0.37243947858473,GCA_003312425.1,Flavobacterium,Flavobacteriaceae,3652041.0,99.29,False,GCA_003312425.1_merops.txt,4.0,GCA_003312425.1,265,8.224705152079453,0.2376237623762376,1.0952779555322627e-06,0.003285833866596788,0.0725621645540124,0.0010952779555322627
340,GCA_002702875.1,37,2.350698856416773,1574,GCA_002702875.1,5,23,0.3176620076238882,GCA_002702875.1,TMED220,Flavobacteriaceae,1705009.0,86.86,True,GCA_002702875.1_merops.txt,2.0,GCA_002702875.1,129,8.195679796696314,0.23809523809523808,1.1730143359947073e-06,0.0029325358399867685,0.07565942467165862,0.0011730143359947073
2504,GCA_002477085.1,37,1.5818725951261219,2339,GCA_002477085.1,5,6,0.21376656690893547,GCA_002477085.1,Kaistella,Weeksellaceae,2455704.0,100.0,True,GCA_002477085.1_merops.txt,2.0,GCA_002477085.1,194,8.294142796066694,0.23809523809523808,8.144304036642853e-07,0.002036076009160713,0.07899974915543567,0.0008144304036642854
2180,GCA_002728045.1,37,2.8244274809160306,1310,GCA_002728045.1,5,23,0.38167938931297707,GCA_002728045.1,UBA724,Flavobacteriaceae,1461763.0,79.51,True,GCA_002728045.1_merops.txt,2.0,GCA_002728045.1,91,6.946564885496183,0.23809523809523808,1.3682108522380167e-06,0.0034205271305950418,0.06225359377682976,0.0013682108522380168
513,GCA_002806995.1,117,3.9274924471299086,2979,GCA_002806995.1,16,53,0.5370929842228935,GCA_002806995.1,Confluentibacter,Flavobacteriaceae,3348614.0,98.68,False,GCA_002806995.1_merops.txt,1.0,GCA_002806995.1,245,8.22423632091306,0.24060150375939848,2.98631015697838e-07,0.004778096251165408,0.0731645988459703,0.000298631015697838
233,GCA_002478375.1,43,1.4756348661633494,2914,GCA_002478375.1,6,17,0.20590253946465342,GCA_002478375.1,Kaistella,Weeksellaceae,2770045.0,93.03,True,GCA_002478375.1_merops.txt,3.0,GCA_002478375.1,192,6.5888812628689095,0.24489795918367346,1.0830148968699065e-06,0.002166029793739813,0.06931295339967401,0.0010830148968699064
1058,GCA_002376925.1,43,2.6976160602258465,1594,GCA_002376925.1,6,22,0.37641154328732745,GCA_002376925.1,UBA3537,Flavobacteriaceae,1811734.0,82.13,True,GCA_002376925.1_merops.txt,1.0,GCA_002376925.1,101,6.336260978670012,0.24489795918367346,5.519574065508513e-07,0.0033117444393051076,0.05574769806163598,0.0005519574065508513
1497,GCA_002354765.1,50,1.7630465444287728,2836,GCA_002354765.1,7,8,0.2468265162200282,GCA_002354765.1,Marinirhabdus,Flavobacteriaceae,3148340.0,95.82,True,GCA_002354765.1_merops.txt,3.0,GCA_002354765.1,272,9.590973201692526,0.24561403508771928,9.528831066530298e-07,0.0022233939155237364,0.08639473500320803,0.0009528831066530298
1718,GCA_002694465.1,57,1.9140362659503023,2978,GCA_002694465.1,8,17,0.2686366689053056,GCA_002694465.1,BACL21,Flavobacteriaceae,3240799.0,97.58,True,GCA_002694465.1_merops.txt,1.0,GCA_002694465.1,241,8.09267965077233,0.24615384615384617,3.085658814384971e-07,0.002468527051507977,0.07436437742667781,0.0003085658814384971
2072,GCA_001871275.1,49,2.253909843606256,2174,GCA_001871275.1,7,22,0.3219871205151794,GCA_001871275.1,CG1-02-35-72,Flavobacteriaceae,2458226.0,91.59,True,GCA_001871275.1_merops.txt,1.0,GCA_001871275.1,156,7.175712971481141,0.25,4.0679742220609496e-07,0.0028475819554426647,0.06346039786415081,0.00040679742220609493
2144,GCA_002916835.1,63,2.2900763358778624,2751,GCA_002916835.1,9,13,0.3271537622682661,GCA_002916835.1,Flavobacterium,Flavobacteriaceae,3186861.0,99.65,False,GCA_002916835.1_merops.txt,3.0,GCA_002916835.1,198,7.197382769901854,0.25,9.413651866209415e-07,0.0028240955598628245,0.062130102316982135,0.0009413651866209415
843,GCA_900239505.1,28,1.2962962962962965,2160,GCA_900239505.1,4,5,0.1851851851851852,GCA_900239505.1,Tenacibaculum,Flavobacteriaceae,2452854.0,98.94,False,GCA_900239505.1_merops.txt,1.0,GCA_900239505.1,151,6.9907407407407405,0.25,4.0768834997924866e-07,0.0016307533999169947,0.06156094084686655,0.00040768834997924867
1700,GCA_000745795.1,49,1.7235314808301092,2843,GCA_000745795.1,7,15,0.24621878297572986,GCA_000745795.1,Chryseobacterium,Weeksellaceae,3032664.0,100.0,False,GCA_000745795.1_merops.txt,2.0,GCA_000745795.1,219,7.7031304959549765,0.25,6.594861811265606e-07,0.0023082016339429625,0.07221373683335838,0.0006594861811265606
407,GCA_000189415.1,48,2.2684310018903595,2116,GCA_000189415.1,7,4,0.33081285444234404,GCA_000189415.1,Weeksella,Weeksellaceae,2272954.0,100.0,False,GCA_000189415.1_merops.txt,1.0,GCA_000189415.1,165,7.797731568998109,0.2545454545454545,4.3995610997846853e-07,0.00307969276984928,0.07259275814644732,0.0004399561099784685
1261,GCA_003450275.1,48,0.6029393292299962,7961,GCA_003450275.1,7,18,0.08792865217937444,GCA_003450275.1,Maribacter,Flavobacteriaceae,7026888.0,61.08,True,GCA_003450275.1_merops.txt,2.0,GCA_003450275.1,214,2.688104509483733,0.2545454545454545,2.846210157327113e-07,0.0009961735550644895,0.030454448683400106,0.0002846210157327113
