Genome_ID,Bin_Id,Marker lineage,Completeness,Contamination,Strain_heterogeneity,Quality_score,classification,Domain,Phyla,Class,Order,Family,Genus,Species,n_scaffolds,n_contigs,scaf_bp,contig_bp,gap_pct,scaf_N50,scaf_L50,ctg_N50,ctg_L50,scaf_N90,scaf_L90,ctg_N90,ctg_L90,scaf_max,ctg_max,scaf_n_gt50K,scaf_pct_gt50K,gc_avg,gc_std,Classification_quality
GCA_013365535.1,GCA_013365535.1_ASM1336553v1_genomic,s__algicola (UID2847),99.62,1.14,0.0,93.92,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquimarina;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquimarina,Aquimarina sp.,2,2,5414780,5414780,0.0,1,5351143,1,5351143,1,5351143,1,5351143,5351143,5351143,2,100.0,0.35069,0.03025,Medium
GCA_013366395.1,GCA_013366395.1_ASM1336639v1_genomic,f__Flavobacteriaceae (UID2817),99.64,0.12,0.0,99.04,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp.,67,67,3975600,3975600,0.0,5,312163,5,312163,13,112646,13,112646,609468,609468,15,95.351,0.47111000000000003,0.10350999999999999,Medium
GCA_013372885.1,GCA_013372885.1_ASM1337288v1_genomic,s__algicola (UID2846),82.99,2.31,57.14,71.44,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-120531;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,MAG-120531,MAG-120531 sp.,234,234,1811162,1811162,0.0,61,9657,61,9657,177,3959,177,3959,38420,38420,0,0.0,0.37188000000000004,0.014969999999999999,Low
GCA_013373105.1,GCA_013373105.1_ASM1337310v1_genomic,f__Flavobacteriaceae (UID2845),97.93,1.39,14.29,90.98,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter sp.,69,69,2370435,2370435,0.0,14,52100,14,52100,41,19164,41,19164,137443,137443,17,56.717,0.29619,0.01314,Medium
GCA_013373385.1,GCA_013373385.1_ASM1337338v1_genomic,f__Flavobacteriaceae (UID2845),98.34,1.11,0.0,92.79,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Uncl. Flavobacteriaceae,Uncl. Flavobacteriaceae sp.,98,98,2943266,2943266,0.0,14,76707,14,76707,47,12605,47,12605,250703,250703,20,64.457,0.31955,0.0356,High
GCA_013373485.1,GCA_013373485.1_ASM1337348v1_genomic,f__Flavobacteriaceae (UID2845),98.51,0.76,0.0,94.71000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__Tenacibaculum discolor,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum discolor,86,86,3200141,3200141,0.0,16,70967,16,70967,51,20778,51,20778,132552,132552,22,61.582,0.31551999999999997,0.01486,High
GCA_013373635.1,GCA_013373635.1_ASM1337363v1_genomic,s__algicola (UID2846),93.12,2.73,8.33,79.47,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-120531;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,MAG-120531,MAG-120531 sp.,97,97,2526726,2526726,0.0,6,147211,6,147211,41,8014,41,8014,325540,325540,11,69.48899999999999,0.38469000000000003,0.08802,Medium
GCA_013376415.1,GCA_013376415.1_ASM1337641v1_genomic,s__algicola (UID2846),99.34,0.0,0.0,99.34,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__Muricauda sp003057865,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Muricauda,Muricauda sp003057865,13,13,3777431,3777431,0.0,2,1121114,2,1121114,7,125639,7,125639,1148760,1148760,10,99.758,0.41438,0.06343,Medium
GCA_013388355.1,GCA_013388355.1_ASM1338835v1_genomic,f__Flavobacteriaceae (UID2817),84.5,0.49,0.0,82.05,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp.,1,1,3975348,3975248,0.003,1,3975348,1,3975248,1,3975348,1,3975248,3975348,3975248,1,100.0,0.33799,0.0,Medium
GCA_013389455.1,GCA_013389455.1_ASM1338945v1_genomic,f__Flavobacteriaceae (UID2817),99.29,0.35,0.0,97.54,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp001898245,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp001898245,1,1,3913347,3913347,0.0,1,3913347,1,3913347,1,3913347,1,3913347,3913347,3913347,1,100.0,0.39695,0.0,Medium
GCA_013389595.1,GCA_013389595.1_ASM1338959v1_genomic,f__Flavobacteriaceae (UID2817),99.53,0.71,40.0,95.98,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides sp.,1,1,3549933,3549933,0.0,1,3549933,1,3549933,1,3549933,1,3549933,3549933,3549933,1,100.0,0.31209000000000003,0.0,Medium
GCA_013391805.1,GCA_013391805.1_ASM1339180v1_genomic,s__algicola (UID2846),99.67,0.17,0.0,98.82000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Joostella;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Joostella,Joostella sp.,1,1,3708790,3708790,0.0,1,3708790,1,3708790,1,3708790,1,3708790,3708790,3708790,1,100.0,0.37283,0.0,Medium
GCA_013393195.1,GCA_013393195.1_ASM1339319v1_genomic,f__Flavobacteriaceae (UID2817),99.65,0.43,0.0,97.5,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp.,44,44,6157406,6157406,0.0,5,389244,5,389244,17,134226,17,134226,1161747,1161747,22,98.375,0.33902,0.06797,Medium
GCA_013394595.1,GCA_013394595.1_ASM1339459v1_genomic,s__algicola (UID2846),99.67,0.77,0.0,95.82000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp.,1,1,4512651,4512651,0.0,1,4512651,1,4512651,1,4512651,1,4512651,4512651,4512651,1,100.0,0.34726999999999997,0.0,Medium
GCA_013394615.1,GCA_013394615.1_ASM1339461v1_genomic,s__algicola (UID2846),99.67,0.77,0.0,95.82000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp.,1,1,4501581,4501581,0.0,1,4501581,1,4501581,1,4501581,1,4501581,4501581,4501581,1,100.0,0.34767,0.0,Medium
GCA_013394635.1,GCA_013394635.1_ASM1339463v1_genomic,s__algicola (UID2846),99.67,0.17,0.0,98.82000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp.,1,1,4810040,4810040,0.0,1,4810040,1,4810040,1,4810040,1,4810040,4810040,4810040,1,100.0,0.34848,0.0,Medium
GCA_013394655.1,GCA_013394655.1_ASM1339465v1_genomic,s__algicola (UID2846),99.67,0.83,0.0,95.52,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp.,1,1,4560973,4560973,0.0,1,4560973,1,4560973,1,4560973,1,4560973,4560973,4560973,1,100.0,0.34633,0.0,Medium
GCA_013394675.1,GCA_013394675.1_ASM1339467v1_genomic,s__algicola (UID2846),99.67,0.98,0.0,94.77,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp.,1,1,4533039,4533039,0.0,1,4533039,1,4533039,1,4533039,1,4533039,4533039,4533039,1,100.0,0.33199,0.0,Medium
GCA_013394735.1,GCA_013394735.1_ASM1339473v1_genomic,p__Bacteroidetes (UID2605),99.29,0.71,100.0,95.74000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga ochracea,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga ochracea,1,1,2837214,2837214,0.0,1,2837214,1,2837214,1,2837214,1,2837214,2837214,2837214,1,100.0,0.39264,0.0,Low
GCA_013394785.1,GCA_013394785.1_ASM1339478v1_genomic,p__Bacteroidetes (UID2605),100.0,0.48,100.0,97.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga ochracea,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga ochracea,2,2,2584129,2584129,0.0,1,2573671,1,2573671,1,2573671,1,2573671,2573671,2573671,1,99.595,0.39576999999999996,0.01475,Low
GCA_013401995.1,GCA_013401995.1_ASM1340199v1_genomic,f__Flavobacteriaceae (UID2817),99.64,0.12,0.0,99.04,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp.,39,67,3976830,3975600,0.031,3,609468,5,312163,8,179694,13,112646,864336,609468,10,96.711,0.47111000000000003,0.08931,Medium
GCA_013402795.1,GCA_013402795.1_ASM1340279v1_genomic,s__algicola (UID2846),99.34,0.33,0.0,97.69,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Uncl. Flavobacteriaceae,Uncl. Flavobacteriaceae sp.,1,1,3910334,3910334,0.0,1,3910334,1,3910334,1,3910334,1,3910334,3910334,3910334,1,100.0,0.39444,0.0,Medium
GCA_013403865.1,GCA_013403865.1_ASM1340386v1_genomic,s__algicola (UID2846),99.67,0.11,0.0,99.12,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp.,51,51,4127777,4127777,0.0,2,383975,2,383975,10,101100,10,101100,1698847,1698847,13,97.845,0.33396,0.03707,Medium
GCA_013403915.1,GCA_013403915.1_ASM1340391v1_genomic,s__algicola (UID2846),99.67,0.11,0.0,99.12,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__Winogradskyella pacifica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella pacifica,94,95,4026362,4026180,0.005,8,177273,8,177273,21,59338,21,59338,440263,440263,21,90.316,0.33708,0.15104,Medium
GCA_013403925.1,GCA_013403925.1_ASM1340392v1_genomic,s__algicola (UID2846),99.67,0.66,0.0,96.37,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp.,57,57,3902269,3902269,0.0,3,449921,3,449921,8,135858,8,135858,847039,847039,10,97.162,0.32281,0.03207,Medium
GCA_013403955.1,GCA_013403955.1_ASM1340395v1_genomic,s__algicola (UID2846),99.67,0.6,0.0,96.67,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp.,53,53,4331412,4331412,0.0,3,392541,3,392541,8,202281,8,202281,1592405,1592405,10,96.84700000000001,0.33404,0.04179,Medium
GCA_013403975.1,GCA_013403975.1_ASM1340397v1_genomic,s__algicola (UID2846),99.67,0.33,0.0,98.02,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp.,21,21,3480135,3480135,0.0,3,644646,3,644646,5,331081,5,331081,845177,845177,6,98.90700000000001,0.35008,0.06749,Medium
GCA_013403985.1,GCA_013403985.1_ASM1340398v1_genomic,s__algicola (UID2846),99.67,0.77,0.0,95.82000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp.,29,29,4008075,4008075,0.0,3,517325,3,517325,7,212196,7,212196,1381567,1381567,8,98.40299999999999,0.32448,0.03512,Medium
GCA_013404005.1,GCA_013404005.1_ASM1340400v1_genomic,s__algicola (UID2846),99.67,0.0,0.0,99.67,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp.,66,66,4782742,4782742,0.0,6,300643,6,300643,15,129185,15,129185,849255,849255,17,96.177,0.34901,0.07902999999999999,Medium
GCA_013404025.1,GCA_013404025.1_ASM1340402v1_genomic,s__algicola (UID2846),99.67,0.61,0.0,96.62,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp.,60,60,3995661,3995661,0.0,4,428704,4,428704,10,137728,10,137728,651500,651500,12,96.77799999999999,0.31751,0.040530000000000004,Medium
GCA_013404055.1,GCA_013404055.1_ASM1340405v1_genomic,s__algicola (UID2846),99.67,0.82,0.0,95.57000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp.,79,79,4093975,4093975,0.0,4,447420,4,447420,10,125822,10,125822,778700,778700,11,95.16,0.31698000000000004,0.02777,Medium
GCA_013404085.1,GCA_013404085.1_ASM1340408v1_genomic,s__algicola (UID2846),99.67,0.98,0.0,94.77,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp.,2,2,4598621,4598621,0.0,1,4356360,1,4356360,1,4356360,1,4356360,4356360,4356360,2,100.0,0.33132,0.0055,Medium
GCA_013407935.1,GCA_013407935.1_ASM1340793v1_genomic,s__algicola (UID2846),99.34,0.66,0.0,96.04,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Muricauda,Muricauda sp.,12,14,3525743,3525553,0.005,2,916827,2,871157,6,169293,6,169293,1056177,1056177,8,97.87299999999999,0.43843999999999994,0.03295,Medium
GCA_013410675.1,GCA_013410675.1_ASM1341067v1_genomic,o__Flavobacteriales (UID2815),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp.,1,1,4581190,4581190,0.0,1,4581190,1,4581190,1,4581190,1,4581190,4581190,4581190,1,100.0,0.35408,0.0,Medium
GCA_013426055.1,GCA_013426055.1_ASM1342605v1_genomic,f__Flavobacteriaceae (UID2817),97.64,0.8,0.0,93.64,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium psychrophilum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium psychrophilum,1,1,2795347,2795347,0.0,1,2795347,1,2795347,1,2795347,1,2795347,2795347,2795347,1,100.0,0.32558000000000004,0.0,Medium
GCA_013457195.1,GCA_013457195.1_ASM1345719v1_genomic,f__Flavobacteriaceae (UID2817),98.94,0.44,0.0,96.74,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium psychrophilum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium psychrophilum,1,1,2839750,2839750,0.0,1,2839750,1,2839750,1,2839750,1,2839750,2839750,2839750,1,100.0,0.32576,0.0,Medium
GCA_013488205.1,GCA_013488205.1_ASM1348820v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Empedobacter;s__Empedobacter falsenii,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Empedobacter,Empedobacter falsenii,2,2,3759256,3759256,0.0,1,3739606,1,3739606,1,3739606,1,3739606,3739606,3739606,1,99.477,0.31599,0.0045,Medium
GCA_013820965.1,GCA_013820965.1_ASM1382096v1_genomic,s__algicola (UID2847),72.58,2.01,16.67,62.53,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__CG2-30-34-30;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,CG2-30-34-30,CG2-30-34-30 sp.,632,686,2356817,2356277,0.023,205,3895,216,3682,523,2302,548,2208,20856,14238,0,0.0,0.35681999999999997,0.02835,Low
GCA_013821805.1,GCA_013821805.1_ASM1382180v1_genomic,f__Flavobacteriaceae (UID2817),95.38,5.12,55.56,69.78,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp002786385,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp002786385,244,244,2795830,2795830,0.0,43,20100,43,20100,151,4770,151,4770,72177,72177,3,6.348,0.3899,0.018580000000000003,Low
GCA_013822155.1,GCA_013822155.1_ASM1382215v1_genomic,f__Flavobacteriaceae (UID2817),99.59,0.48,40.0,97.19,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp.,208,208,3413109,3413109,0.0,23,42540,23,42540,81,10470,81,10470,159420,159420,17,42.92100000000001,0.33674,0.0206,Medium
GCA_013823965.1,GCA_013823965.1_ASM1382396v1_genomic,k__Bacteria (UID203),78.09,1.72,0.0,69.49000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp.,108,108,3069843,3069843,0.0,19,43933,19,43933,65,16251,65,16251,131289,131289,17,48.308,0.36804000000000003,0.01384,Low
GCA_013874595.1,GCA_013874595.1_ASM1387459v1_genomic,f__Flavobacteriaceae (UID2817),92.44,0.0,0.0,92.44,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides sp.,1,1,3000622,3000622,0.0,1,3000622,1,3000622,1,3000622,1,3000622,3000622,3000622,1,100.0,0.32314,0.0,Medium
GCA_013911645.1,GCA_013911645.1_ASM1391164v1_genomic,s__algicola (UID2846),98.68,0.08,0.0,98.28,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Muricauda,Muricauda sp.,9,9,3978872,3978872,0.0,2,1284773,2,1284773,5,204955,5,204955,1362054,1362054,8,99.147,0.41647,0.0027600000000000003,Medium
GCA_013978575.1,GCA_013978575.1_ASM1397857v1_genomic,o__Flavobacteriales (UID2815),100.0,0.25,0.0,98.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Planobacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Planobacterium,Planobacterium sp.,10,10,2601216,2601216,0.0,2,624380,2,624380,4,145128,4,145128,1252263,1252263,5,99.656,0.43017,0.0501,Medium
GCA_014041915.1,GCA_014041915.1_ASM1404191v1_genomic,o__Flavobacteriales (UID2815),100.0,0.25,0.0,98.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Planobacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Planobacterium,Planobacterium sp.,1,1,2613493,2613493,0.0,1,2613493,1,2613493,1,2613493,1,2613493,2613493,2613493,1,100.0,0.43035,0.0,Medium
GCA_014042165.1,GCA_014042165.1_ASM1404216v1_genomic,k__Bacteria (UID2565),99.46,0.0,0.0,99.46,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Moheibacter;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Moheibacter,Moheibacter sp.,13,13,2773868,2773864,0.0,1,1760045,1,1760044,4,239030,4,239029,1760045,1760044,5,99.62,0.36898000000000003,0.0404,Medium
GCA_014050215.1,GCA_014050215.1_ASM1405021v1_genomic,f__Flavobacteriaceae (UID2817),99.16,0.0,0.0,99.16,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides sp.,22,22,3187683,3187683,0.0,5,295800,5,295800,12,112597,12,112597,417978,417978,14,95.8,0.32168,0.03614,Medium
GCA_014062315.1,GCA_014062315.1_ASM1406231v1_genomic,s__algicola (UID2846),99.34,1.49,0.0,91.89,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gelidibacter;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,Gelidibacter sp.,70,76,4707621,4707321,0.006,6,271603,6,271603,20,77530,22,63987,545684,545684,22,93.272,0.37771,0.03829,Medium
GCA_014062345.1,GCA_014062345.1_ASM1406234v1_genomic,f__Flavobacteriaceae (UID2845),98.83,0.33,0.0,97.17999999999999,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum sp.,30,30,2622328,2622328,0.0,2,405738,2,405738,6,122029,6,122029,1035046,1035046,8,98.656,0.3086,0.05248,Medium
GCA_014075215.1,GCA_014075215.1_ASM1407521v1_genomic,f__Flavobacteriaceae (UID2845),96.92,1.23,14.29,90.77,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__SCGC-AAA160-P02;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,SCGC-AAA160-P02,SCGC-AAA160-P02 sp.,1,1,4308101,4308001,0.002,1,4308101,1,4308001,1,4308101,1,4308001,4308101,4308001,1,100.0,0.34,0.0,Medium
GCA_014077645.1,GCA_014077645.1_ASM1407764v1_genomic,s__algicola (UID2846),99.67,0.38,0.0,97.77,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cellulophaga;s__Cellulophaga baltica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,Cellulophaga baltica,75,75,4499612,4499612,0.0,3,507403,3,507403,11,122164,11,122164,1154010,1154010,13,96.34899999999999,0.3458,0.09417,Medium
GCA_014138495.1,GCA_014138495.1_ASM1413849v1_genomic,f__Flavobacteriaceae (UID2817),99.65,0.0,0.0,99.65,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium endophyticum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium endophyticum,9,11,3804645,3804456,0.005,1,2203516,2,746013,4,352368,5,352368,2203516,1257781,6,99.714,0.38896,0.08216,Medium
GCA_014145635.1,GCA_014145635.1_ASM1414563v1_genomic,f__Flavobacteriaceae (UID2817),99.65,0.65,0.0,96.4,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides sp.,80,80,3725747,3725747,0.0,7,154206,7,154206,23,43463,23,43463,399706,399706,21,88.323,0.35672,0.03586,Medium
