,Unnamed: 0,cazymes,Orfs_anno_cazymes%,orfs,index,Merops orfs total,GH total,Orfs_anno_merops%,Assembly accession,Genus,Family,scaf_bp,Completeness,MAG,Origin,Nr_BGCs,PEP:GH,BGCs/genomesize,merops_perMb,bgc_perMb,cazymes_perMb,PEP:GH_permb
1980,GCA_011601245.1,106,2.684903749,3948,GCA_011601245.1,179,61,4.533941236,GCA_011601245.1,Elizabethkingia,Weeksellaceae,4289530,100,False,Non_marine,3,1.688679245,6.99E-07,41.72951349,0.699377321,24.71133201,1.688679245
1981,GCA_011612125.1,103,2.97429974,3463,GCA_011612125.1,157,58,4.533641351,GCA_011612125.1,Elizabethkingia,Weeksellaceae,3874794,100,False,Non_marine,3,1.524271845,7.74E-07,40.51828304,0.774234708,26.5820583,1.524271845
1982,GCA_011742145.1,75,2.765486726,2712,GCA_011742145.1,122,34,4.498525074,GCA_011742145.1,Flavobacterium,Flavobacteriaceae,3051493,98.94,False,Unclassified,3,1.626666667,9.83E-07,39.98042925,0.983125309,24.57813274,1.626666667
1983,GCA_011751075.1,102,2.229020979,4576,GCA_011751075.1,193,52,4.217657343,GCA_011751075.1,Flavobacterium,Flavobacteriaceae,5813601,99.65,False,Non_marine,14,1.892156863,2.41E-06,33.19801273,2.408146001,17.54506372,1.892156863
1984,GCA_011752975.1,89,2.087731644,4263,GCA_011752975.1,230,44,5.395261553,GCA_011752975.1,Chryseobacterium,Weeksellaceae,4878512,100,False,Unclassified,9,2.584269663,1.84E-06,47.14552306,1.844824815,18.24326762,2.584269663
1985,GCA_011762155.1,166,5.405405405,3071,GCA_011762155.1,85,108,2.767828069,GCA_011762155.1,Wenyingzhuangia,Flavobacteriaceae,3668833,96.98,False,Unclassified,3,0.512048193,8.18E-07,23.16813003,0.817698707,45.24599512,0.512048193
1986,GCA_011762485.1,126,3.34483674,3767,GCA_011762485.1,166,62,4.406689673,GCA_011762485.1,UBA6231,Flavobacteriaceae,4158166,99.21,False,Marine,2,1.317460317,4.81E-07,39.92144614,0.480981279,30.30182056,1.317460317
1987,GCA_011764015.1,124,3.872579638,3202,GCA_011764015.1,145,72,4.528419738,GCA_011764015.1,Mangrovimonas,Flavobacteriaceae,3590195,99.67,False,Unclassified,2,1.169354839,5.57E-07,40.38777838,0.557072805,34.53851392,1.169354839
1988,GCA_011777505.1,64,2.216066482,2888,GCA_011777505.1,189,22,6.54432133,GCA_011777505.1,CAU-1491,Flavobacteriaceae,3155049,97.66,False,Unclassified,1,2.953125,3.17E-07,59.90398247,0.316952288,20.28494645,2.953125
1989,GCA_011784865.1,151,4.362900896,3461,GCA_011784865.1,136,107,3.929500144,GCA_011784865.1,Leeuwenhoekiella,Flavobacteriaceae,4053756,99.62,False,Unclassified,4,0.900662252,9.87E-07,33.5491332,0.986739212,37.24940524,0.900662252
1990,GCA_011784885.1,70,2.722676002,2571,GCA_011784885.1,105,25,4.084014002,GCA_011784885.1,Nonlabens,Flavobacteriaceae,2852234,99.47,False,Unclassified,3,1.5,1.05E-06,36.81324884,1.05180711,24.5421659,1.5
1991,GCA_011882165.1,117,3.545454545,3300,GCA_011882165.1,120,61,3.636363636,GCA_011882165.1,Croceivirga,Flavobacteriaceae,3766944,99.01,False,Unclassified,3,1.025641026,7.96E-07,31.85606157,0.796401539,31.05966003,1.025641026
1992,GCA_011927765.1,136,4.533333333,3000,GCA_011927765.1,76,83,2.533333333,GCA_011927765.1,Wenyingzhuangia,Flavobacteriaceae,3526759,96.98,False,Unclassified,1,0.558823529,2.84E-07,21.54953032,0.283546452,38.56231741,0.558823529
1993,GCA_011927795.1,102,3.017751479,3380,GCA_011927795.1,177,56,5.236686391,GCA_011927795.1,GCA-2746415,Flavobacteriaceae,3801316,99.34,False,Unclassified,1,1.735294118,2.63E-07,46.56282193,0.263066791,26.83281264,1.735294118
1994,GCA_011952225.1,29,0.939727803,3086,GCA_011952225.1,133,7,4.309786131,GCA_011952225.1,Tenacibaculum,Flavobacteriaceae,3405417,99.66,False,Marine,5,4.586206897,1.47E-06,39.05542258,1.468248969,8.515844021,4.586206897
1995,GCA_012032075.1,62,1.41391106,4385,GCA_012032075.1,138,30,3.14709236,GCA_012032075.1,Flavobacterium,Flavobacteriaceae,3423197,78.86,True,Marine,4,2.225806452,1.17E-06,40.31319261,1.168498336,18.11172422,2.225806452
1996,GCA_012038135.1,101,3.068975995,3291,GCA_012038135.1,135,52,4.102096627,GCA_012038135.1,Salinimicrobium,Flavobacteriaceae,3630620,99.62,False,Unclassified,2,1.336633663,5.51E-07,37.1837317,0.550870099,27.81894002,1.336633663
1997,GCA_012269955.1,27,2.142857143,1260,GCA_012269955.1,57,15,4.523809524,GCA_012269955.1,MED-G14,Flavobacteriaceae,1361977,86.21,True,Unclassified,2,2.111111111,1.47E-06,41.850927,1.468453579,19.82412331,2.111111111
1998,GCA_012270005.1,101,3.086797066,3272,GCA_012270005.1,131,65,4.003667482,GCA_012270005.1,Flavobacterium,Flavobacteriaceae,3573020,96,True,Unclassified,2,1.297029703,5.60E-07,36.66366267,0.559750575,28.26740404,1.297029703
1999,GCA_012272815.1,87,2.654057352,3278,GCA_012272815.1,148,43,4.514948139,GCA_012272815.1,Croceivirga,Flavobacteriaceae,3708236,99.01,False,Unclassified,6,1.701149425,1.62E-06,39.91115992,1.618019997,23.46128995,1.701149425
2000,GCA_012272855.1,129,3.457518092,3731,GCA_012272855.1,136,79,3.645135352,GCA_012272855.1,Arenibacter,Flavobacteriaceae,4666733,99.67,False,Unclassified,3,1.054263566,6.43E-07,29.1424429,0.642848005,27.64246422,1.054263566
2001,GCA_012273135.1,95,2.211874272,4295,GCA_012273135.1,192,43,4.470314319,GCA_012273135.1,Chryseobacterium,Weeksellaceae,4799263,100,False,Non_marine,7,2.021052632,1.46E-06,40.00614261,1.458557283,19.79470598,2.021052632
2002,GCA_012273575.1,62,1.840855107,3368,GCA_012273575.1,115,24,3.414489311,GCA_012273575.1,Epilithonimonas,Weeksellaceae,3543981,100,False,Unclassified,2,1.85483871,5.64E-07,32.4493839,0.564337111,17.49445045,1.85483871
2003,GCA_012273615.1,86,2.280562185,3771,GCA_012273615.1,179,39,4.746751525,GCA_012273615.1,Chryseobacterium,Weeksellaceae,4338935,100,False,Non_marine,10,2.081395349,2.30E-06,41.25436311,2.304713023,19.820532,2.081395349
2004,GCA_012522185.1,43,1.75010175,2457,GCA_012522185.1,105,8,4.273504274,GCA_012522185.1,Moheibacter,Weeksellaceae,2548190,97.31,True,Non_marine,1,2.441860465,3.92E-07,41.20571857,0.392435415,16.87472284,2.441860465
2005,GCA_012524075.1,115,3.828229028,3004,GCA_012524075.1,117,71,3.894806924,GCA_012524075.1,Lutibacter,Flavobacteriaceae,3428913,97.65,False,Unclassified,0,1.017391304,0,34.12160064,0,33.53832541,1.017391304
2006,GCA_012837155.1,62,1.626869588,3811,GCA_012837155.1,99,32,2.597743374,GCA_012837155.1,Flavobacterium,Flavobacteriaceae,3096388,89.38,True,Non_marine,2,1.596774194,6.46E-07,31.97273727,0.645913884,20.02333041,1.596774194
2007,GCA_012910715.1,194,4.612458393,4206,GCA_012910715.1,160,132,3.804089396,GCA_012910715.1,Flavivirga,Flavobacteriaceae,5033523,99.67,False,Unclassified,2,0.824742268,3.97E-07,31.78688167,0.397336021,38.54159403,0.824742268
2008,GCA_012911565.1,102,3.099361896,3291,GCA_012911565.1,143,58,4.345183835,GCA_012911565.1,Flavobacterium,Flavobacteriaceae,3771472,99.65,False,Unclassified,2,1.401960784,5.30E-07,37.91623006,0.530296924,27.04514312,1.401960784
2009,GCA_012911605.1,69,2.593010147,2661,GCA_012911605.1,104,33,3.908305148,GCA_012911605.1,Flavobacterium,Flavobacteriaceae,2988422,99.29,False,Unclassified,2,1.507246377,6.69E-07,34.80097523,0.669249524,23.08910857,1.507246377
2010,GCA_012927265.1,126,3.238242097,3891,GCA_012927265.1,159,67,4.086353123,GCA_012927265.1,Chryseobacterium,Weeksellaceae,4276416,100,False,Unclassified,5,1.261904762,1.17E-06,37.18066718,1.16920337,29.46392493,1.261904762
2011,GCA_012927325.1,89,1.986163803,4481,GCA_012927325.1,213,41,4.753403258,GCA_012927325.1,Chryseobacterium,Weeksellaceae,4910468,99.93,False,Unclassified,10,2.393258427,2.04E-06,43.37672092,2.036465771,18.12454536,2.393258427
2012,GCA_012931685.1,68,2.345636426,2899,GCA_012931685.1,138,20,4.760262159,GCA_012931685.1,Hanstruepera,Flavobacteriaceae,3182516,99.67,False,Marine,2,2.029411765,6.28E-07,43.36191868,0.628433604,21.36674254,2.029411765
2013,GCA_012932585.1,103,2.853976171,3609,GCA_012932585.1,153,57,4.239401496,GCA_012932585.1,Flavobacterium,Flavobacteriaceae,3997782,99.65,False,Unclassified,4,1.485436893,1.00E-06,38.27122139,1.000554808,25.7642863,1.485436893
2014,GCA_012952015.1,95,2.614199229,3634,GCA_012952015.1,153,45,4.210236654,GCA_012952015.1,Chryseobacterium,Weeksellaceae,4011909,100,False,Unclassified,3,1.610526316,7.48E-07,38.13645823,0.747773691,23.67950021,1.610526316
2015,GCA_012959395.1,36,2.65095729,1358,GCA_012959395.1,85,21,6.259204713,GCA_012959395.1,MAG-121220-bin8,Flavobacteriaceae,1485432,83.82,True,Marine,0,2.361111111,0,57.22241072,0,24.23537395,2.361111111
2016,GCA_012963555.1,49,1.97979798,2475,GCA_012963555.1,95,13,3.838383838,GCA_012963555.1,Mesoflavibacter,Flavobacteriaceae,2825080,92.4,True,Marine,1,1.93877551,3.54E-07,33.6273663,0.353972277,17.34464157,1.93877551
2017,GCA_012964435.1,98,3.562340967,2751,GCA_012964435.1,105,45,3.816793893,GCA_012964435.1,Mesonia,Flavobacteriaceae,3048268,97.64,True,Marine,4,1.071428571,1.31E-06,34.4457902,1.312220579,32.14940419,1.071428571
2018,GCA_012964565.1,54,1.764129369,3061,GCA_012964565.1,139,9,4.540999673,GCA_012964565.1,Marinirhabdus,Flavobacteriaceae,3353323,99.24,True,Marine,3,2.574074074,8.95E-07,41.45141998,0.894634964,16.10342934,2.574074074
2019,GCA_012974865.1,77,2.309538092,3334,GCA_012974865.1,131,31,3.929214157,GCA_012974865.1,Nonlabens,Flavobacteriaceae,3740082,98.48,False,Unclassified,2,1.701298701,5.35E-07,35.02597002,0.534747634,20.5877839,1.701298701
2020,GCA_013001085.1,39,1.806391848,2159,GCA_013001085.1,92,17,4.261232052,GCA_013001085.1,Muriicola,Flavobacteriaceae,2357536,79.92,True,Marine,2,2.358974359,8.48E-07,39.02379433,0.848343355,16.54269542,2.358974359
2021,GCA_013001145.1,65,2.669404517,2435,GCA_013001145.1,113,33,4.640657084,GCA_013001145.1,Croceitalea,Flavobacteriaceae,2637974,94.77,True,Marine,3,1.738461538,1.14E-06,42.83590361,1.137236379,24.64012155,1.738461538
2022,GCA_013001275.1,75,3.091508656,2426,GCA_013001275.1,106,30,4.369332234,GCA_013001275.1,Flaviramulus,Flavobacteriaceae,2675201,99.06,True,Marine,2,1.413333333,7.48E-07,39.62319093,0.747607376,28.0352766,1.413333333
2023,GCA_013001285.1,63,2.469619757,2551,GCA_013001285.1,126,26,4.939239514,GCA_013001285.1,SHLJ01,Flavobacteriaceae,2877650,96.69,True,Marine,1,2,3.48E-07,43.78572794,0.347505777,21.89286397,2
2024,GCA_013001345.1,52,2.319357716,2242,GCA_013001345.1,90,24,4.014272971,GCA_013001345.1,Uncl. Flavobacteriaceae,Flavobacteriaceae,2421452,79,True,Marine,3,1.730769231,1.24E-06,37.16778198,1.238926066,21.47471847,1.730769231
2025,GCA_013001365.1,55,2.174772637,2529,GCA_013001365.1,114,24,4.507710558,GCA_013001365.1,Uncl. Flavobacteriaceae,Flavobacteriaceae,2814762,89.59,True,Marine,0,2.072727273,0,40.50075992,0,19.53984031,2.072727273
2026,GCA_013001935.1,68,3.046594982,2232,GCA_013001935.1,94,40,4.211469534,GCA_013001935.1,Maribacter_A,Flavobacteriaceae,2508382,65.73,True,Marine,3,1.382352941,1.20E-06,37.47435598,1.195990084,27.10910858,1.382352941
2027,GCA_013001965.1,63,2.557856273,2463,GCA_013001965.1,112,24,4.547300041,GCA_013001965.1,SHLJ01,Flavobacteriaceae,2738595,88.24,True,Marine,1,1.777777778,3.65E-07,40.89688326,0.365150743,23.00449683,1.777777778
2028,GCA_013002065.1,59,2.283281734,2584,GCA_013002065.1,108,18,4.179566563,GCA_013002065.1,SMXJ01,Flavobacteriaceae,2809051,94.39,True,Marine,2,1.830508475,7.12E-07,38.44714816,0.711984225,21.00353465,1.830508475
2029,GCA_013002225.1,66,2.37495502,2779,GCA_013002225.1,118,23,4.246131702,GCA_013002225.1,Winogradskyella,Flavobacteriaceae,2993747,98.19,True,Marine,1,1.787878788,3.34E-07,39.41548835,0.334029562,22.04595111,1.787878788
2030,GCA_013002355.1,59,2.245053272,2628,GCA_013002355.1,97,28,3.691019787,GCA_013002355.1,Pricia,Flavobacteriaceae,3003330,69.49,True,Marine,5,1.644067797,1.66E-06,32.29748313,1.664818718,19.64486087,1.644067797
2031,GCA_013003025.1,76,2.803393582,2711,GCA_013003025.1,129,32,4.758391737,GCA_013003025.1,RR4-38,Flavobacteriaceae,2950095,97.47,True,Marine,3,1.697368421,1.02E-06,43.72740539,1.016916404,25.76188224,1.697368421
2032,GCA_013003145.1,45,2.268145161,1984,GCA_013003145.1,92,23,4.637096774,GCA_013003145.1,Zeaxanthinibacter,Flavobacteriaceae,2166921,80.22,True,Marine,2,2.044444444,9.23E-07,42.45655472,0.922968581,20.76679307,2.044444444
2033,GCA_013003555.1,67,2.392002856,2801,GCA_013003555.1,147,35,5.248125669,GCA_013003555.1,SHLJ01,Flavobacteriaceae,3127513,94.18,True,Marine,1,2.194029851,3.20E-07,47.00220271,0.319742876,21.42277266,2.194029851
2034,GCA_013003585.1,45,2.059496568,2185,GCA_013003585.1,106,21,4.851258581,GCA_013003585.1,SHLJ01,Flavobacteriaceae,2437600,79.08,True,Marine,1,2.355555556,4.10E-07,43.48539547,0.41023958,18.4607811,2.355555556
2035,GCA_013003655.1,34,1.919819311,1771,GCA_013003655.1,82,10,4.630152456,GCA_013003655.1,Uncl. Flavobacteriaceae,Flavobacteriaceae,1984050,73.8,True,Marine,2,2.411764706,1.01E-06,41.32960359,1.008039112,17.1366649,2.411764706
2036,GCA_013041785.1,52,2.318323674,2243,GCA_013041785.1,95,28,4.235399019,GCA_013041785.1,Eudoraea,Flavobacteriaceae,2369372,80.2,True,Marine,3,1.826923077,1.27E-06,40.09501252,1.26615829,21.94674369,1.826923077
2037,GCA_013041805.1,71,2.872168285,2472,GCA_013041805.1,123,36,4.975728155,GCA_013041805.1,Lutibacter,Flavobacteriaceae,2812216,95.39,True,Marine,1,1.732394366,3.56E-07,43.73774987,0.355591462,25.24699383,1.732394366
2038,GCA_013042075.1,63,2.389078498,2637,GCA_013042075.1,122,24,4.626469473,GCA_013042075.1,RR4-38,Flavobacteriaceae,2832604,93.63,True,Marine,4,1.936507937,1.41E-06,43.06991023,1.412128204,22.24101922,1.936507937
2039,GCA_013042125.1,43,2.126607319,2022,GCA_013042125.1,98,22,4.846686449,GCA_013042125.1,Muriicola,Flavobacteriaceae,2236259,79.8,True,Marine,4,2.279069767,1.79E-06,43.82318864,1.788701577,19.22854195,2.279069767
2040,GCA_013042245.1,45,1.893939394,2376,GCA_013042245.1,115,18,4.84006734,GCA_013042245.1,Winogradskyella,Flavobacteriaceae,2575050,87.93,True,Marine,4,2.555555556,1.55E-06,44.659327,1.553367896,17.47538883,2.555555556
2041,GCA_013042255.1,33,1.818181818,1815,GCA_013042255.1,87,14,4.79338843,GCA_013042255.1,Muriicola,Flavobacteriaceae,1993384,71.77,True,Marine,3,2.636363636,1.50E-06,43.64437559,1.504978469,16.55476316,2.636363636
2042,GCA_013042305.1,60,2.532714225,2369,GCA_013042305.1,103,25,4.347826087,GCA_013042305.1,Uncl. Flavobacteriaceae,Flavobacteriaceae,2623469,85.49,True,Marine,0,1.716666667,0,39.26099375,0,22.87048179,1.716666667
2043,GCA_013042315.1,64,2.388951101,2679,GCA_013042315.1,124,37,4.628592758,GCA_013042315.1,Muriicola,Flavobacteriaceae,2914292,90.87,True,Marine,4,1.9375,1.37E-06,42.54892784,1.372546059,21.96073695,1.9375
2044,GCA_013042345.1,44,2.008215427,2191,GCA_013042345.1,86,18,3.925148334,GCA_013042345.1,Muriicola,Flavobacteriaceae,2393299,81.39,True,Marine,3,1.954545455,1.25E-06,35.93366312,1.253499876,18.38466485,1.954545455
2045,GCA_013042425.1,35,2.066115702,1694,GCA_013042425.1,68,14,4.014167651,GCA_013042425.1,Uncl. Flavobacteriaceae,Flavobacteriaceae,1863159,70.14,True,Marine,2,1.942857143,1.07E-06,36.49715349,1.073445691,18.78529959,1.942857143
2046,GCA_013042535.1,64,2.507836991,2552,GCA_013042535.1,125,28,4.898119122,GCA_013042535.1,SHLJ01,Flavobacteriaceae,2881466,96.36,True,Marine,1,1.953125,3.47E-07,43.3806958,0.347045566,22.21091625,1.953125
2047,GCA_013042595.1,75,2.726281352,2751,GCA_013042595.1,128,32,4.652853508,GCA_013042595.1,RR4-38,Flavobacteriaceae,2984535,98.42,True,Marine,3,1.706666667,1.01E-06,42.88775303,1.005181712,25.12954279,1.706666667
2048,GCA_013042625.1,60,2.391390992,2509,GCA_013042625.1,128,34,5.101634117,GCA_013042625.1,SHLJ01,Flavobacteriaceae,2814056,89.21,True,Marine,1,2.133333333,3.55E-07,45.48594626,0.355358955,21.32153731,2.133333333
2049,GCA_013042665.1,59,2.224736048,2652,GCA_013042665.1,118,24,4.449472097,GCA_013042665.1,SHLJ01,Flavobacteriaceae,2951899,89.54,True,Marine,1,2,3.39E-07,39.97426741,0.338764978,19.98713371,2
2050,GCA_013042685.1,64,2.769363912,2311,GCA_013042685.1,99,35,4.283859801,GCA_013042685.1,Maribacter_A,Flavobacteriaceae,2559519,74.48,True,Marine,3,1.546875,1.17E-06,38.67914245,1.172095226,25.00469815,1.546875
2051,GCA_013042715.1,56,2.49332146,2246,GCA_013042715.1,103,30,4.585930543,GCA_013042715.1,SHLJ01,Flavobacteriaceae,2426922,82.59,True,Marine,2,1.839285714,8.24E-07,42.44058936,0.824089114,23.07449518,1.839285714
2052,GCA_013042825.1,65,3.044496487,2135,GCA_013042825.1,113,30,5.292740047,GCA_013042825.1,SHLJ01,Flavobacteriaceae,2393137,79.02,True,Marine,2,1.738461538,8.36E-07,47.21835816,0.835723153,27.16100248,1.738461538
2053,GCA_013042885.1,62,2.579034942,2404,GCA_013042885.1,106,31,4.409317804,GCA_013042885.1,Croceitalea,Flavobacteriaceae,2630673,93.96,True,Marine,3,1.709677419,1.14E-06,40.29387157,1.140392592,23.56811356,1.709677419
2054,GCA_013042925.1,55,2.091254753,2630,GCA_013042925.1,108,26,4.106463878,GCA_013042925.1,Eudoraea,Flavobacteriaceae,2909068,83.36,True,Marine,4,1.963636364,1.38E-06,37.12529236,1.375010828,18.90639889,1.963636364
2055,GCA_013043005.1,49,2.419753086,2025,GCA_013043005.1,102,31,5.037037037,GCA_013043005.1,Uncl. Flavobacteriaceae,Flavobacteriaceae,2203997,75.26,True,Marine,1,2.081632653,4.54E-07,46.27955483,0.453721126,22.23233516,2.081632653
2056,GCA_013043105.1,57,2.251184834,2532,GCA_013043105.1,124,25,4.897314376,GCA_013043105.1,SHLJ01,Flavobacteriaceae,2832111,96.46,True,Marine,1,2.175438596,3.53E-07,43.78359464,0.353093505,20.12632979,2.175438596
2057,GCA_013043175.1,47,1.987315011,2365,GCA_013043175.1,105,19,4.4397463,GCA_013043175.1,Muriicola,Flavobacteriaceae,2618995,85.94,True,Marine,3,2.234042553,1.15E-06,40.09171457,1.145477559,17.94581509,2.234042553
2058,GCA_013043265.1,49,2.234382125,2193,GCA_013043265.1,93,22,4.240766074,GCA_013043265.1,Uncl. Flavobacteriaceae,Flavobacteriaceae,2421181,81.8,True,Marine,0,1.897959184,0,38.41100686,0,20.23805738,1.897959184
2059,GCA_013043465.1,58,2.148148148,2700,GCA_013043465.1,139,31,5.148148148,GCA_013043465.1,SHLJ01,Flavobacteriaceae,3061310,91,True,Marine,0,2.396551724,0,45.40539834,0,18.94613744,2.396551724
2060,GCA_013043525.1,41,2.103642894,1949,GCA_013043525.1,88,17,4.515135967,GCA_013043525.1,Uncl. Flavobacteriaceae,Flavobacteriaceae,2150613,82.37,True,Marine,3,2.146341463,1.39E-06,40.91856601,1.394951114,19.06433189,2.146341463
2061,GCA_013043685.1,73,2.663261583,2741,GCA_013043685.1,131,29,4.779277636,GCA_013043685.1,RR4-38,Flavobacteriaceae,2999578,99.01,True,Marine,3,1.794520548,1.00E-06,43.67280998,1.000140686,24.3367567,1.794520548
2062,GCA_013043825.1,60,2.587322122,2319,GCA_013043825.1,95,23,4.096593359,GCA_013043825.1,SMXJ01,Flavobacteriaceae,2592470,82.85,True,Marine,2,1.583333333,7.71E-07,36.64458991,0.771465051,23.14395152,1.583333333
2063,GCA_013043865.1,68,2.667712829,2549,GCA_013043865.1,117,35,4.590035308,GCA_013043865.1,Croceitalea,Flavobacteriaceae,2744236,95.77,True,Marine,3,1.720588235,1.09E-06,42.63481712,1.093200439,24.77920995,1.720588235
2064,GCA_013072765.1,77,2.835051546,2716,GCA_013072765.1,117,39,4.307805596,GCA_013072765.1,Flavobacterium,Flavobacteriaceae,3134439,98.94,False,Unclassified,3,1.519480519,9.57E-07,37.32725378,0.957109071,24.56579949,1.519480519
2065,GCA_013090115.1,124,3.613053613,3432,GCA_013090115.1,143,75,4.166666667,GCA_013090115.1,Muricauda,Flavobacteriaceae,3871069,99.28,False,Unclassified,2,1.153225806,5.17E-07,36.94070036,0.516653152,32.03249542,1.153225806
2066,GCA_013116755.1,37,1.44984326,2552,GCA_013116755.1,120,10,4.702194357,GCA_013116755.1,Empedobacter,Weeksellaceae,2732012,100,False,Unclassified,3,3.243243243,1.10E-06,43.92367237,1.098091809,13.54313231,3.243243243
2067,GCA_013139515.1,53,2.088258471,2538,GCA_013139515.1,113,25,4.452324665,GCA_013139515.1,Lutibacter,Flavobacteriaceae,2830157,90.67,True,Marine,0,2.132075472,0,39.92711358,0,18.72687628,2.132075472
2068,GCA_013184525.1,129,3.140214216,4108,GCA_013184525.1,208,72,5.063291139,GCA_013184525.1,Chryseobacterium,Weeksellaceae,4609066,100,False,Unclassified,13,1.612403101,2.82E-06,45.12844902,2.820528064,27.98831694,1.612403101
2069,GCA_013204145.1,39,2.306327617,1691,GCA_013204145.1,95,17,5.617977528,GCA_013204145.1,MAG-120531,Flavobacteriaceae,1889734,88.57,True,Unclassified,1,2.435897436,5.29E-07,50.27162553,0.529175006,20.63782522,2.435897436
2070,GCA_013205245.1,49,2.210193956,2217,GCA_013205245.1,117,23,5.277401894,GCA_013205245.1,CG1-02-35-72,Flavobacteriaceae,2384206,95.23,True,Unclassified,2,2.387755102,8.39E-07,49.07294084,0.83885369,20.5519154,2.387755102
2071,GCA_013213835.1,92,2.906793049,3165,GCA_013213835.1,140,33,4.423380727,GCA_013213835.1,Winogradskyella,Flavobacteriaceae,3545905,99.67,True,Marine,3,1.52173913,8.46E-07,39.48216323,0.846046355,25.94542155,1.52173913
2072,GCA_013213975.1,70,2.467395136,2837,GCA_013213975.1,142,33,5.005287275,GCA_013213975.1,Winogradskyella,Flavobacteriaceae,3134385,96.81,True,Marine,4,2.028571429,1.28E-06,45.3039432,1.276167414,22.33292975,2.028571429
2073,GCA_013214065.1,70,2.12960146,3287,GCA_013214065.1,171,35,5.202312139,GCA_013214065.1,Croceivirga,Flavobacteriaceae,3475143,99.01,True,Marine,3,2.442857143,8.63E-07,49.20660819,0.863273828,20.14305598,2.442857143
2074,GCA_013214275.1,27,1.325478645,2037,GCA_013214275.1,67,10,3.289150712,GCA_013214275.1,SCGC-AAA160-P02,Flavobacteriaceae,2188021,73.45,True,Marine,2,2.481481481,9.14E-07,30.62127831,0.914068009,12.33991813,2.481481481
2075,GCA_013214425.1,33,1.086956522,3036,GCA_013214425.1,115,6,3.787878788,GCA_013214425.1,GCA-2733415,Flavobacteriaceae,3417527,90.4,True,Marine,6,3.484848485,1.76E-06,33.65006334,1.755655478,9.656105131,3.484848485
2076,GCA_013214625.1,37,1.025498891,3608,GCA_013214625.1,139,10,3.852549889,GCA_013214625.1,GCA-2733415,Flavobacteriaceae,4018201,91.38,True,Marine,5,3.756756757,1.24E-06,34.59259504,1.244337951,9.208100839,3.756756757
2077,GCA_013214815.1,67,2.379261364,2816,GCA_013214815.1,122,25,4.332386364,GCA_013214815.1,Gilvibacter,Flavobacteriaceae,2993756,96.6,True,Unclassified,2,1.820895522,6.68E-07,40.75148409,0.668057116,22.37991339,1.820895522
2078,GCA_013215095.1,43,1.556279406,2763,GCA_013215095.1,122,9,4.415490409,GCA_013215095.1,Uncl. Flavobacteriaceae,Flavobacteriaceae,3074011,97.27,True,Marine,2,2.837209302,6.51E-07,39.6875613,0.650615759,13.98823882,2.837209302
2079,GCA_013215105.1,26,0.959055699,2711,GCA_013215105.1,121,5,4.463297676,GCA_013215105.1,Uncl. Flavobacteriaceae,Flavobacteriaceae,3054187,93.26,True,Marine,1,4.653846154,3.27E-07,39.61774443,0.327419375,8.512903761,4.653846154
2080,GCA_013249045.1,110,3.422526447,3214,GCA_013249045.1,124,40,3.858120722,GCA_013249045.1,Winogradskyella,Flavobacteriaceae,3693758,99.34,False,Unclassified,1,1.127272727,2.71E-07,33.57014726,0.270726994,29.77996934,1.127272727
2081,GCA_013249065.1,123,3.632604843,3386,GCA_013249065.1,134,53,3.957471943,GCA_013249065.1,Winogradskyella,Flavobacteriaceae,3888081,99.34,False,Unclassified,1,1.089430894,2.57E-07,34.46430257,0.257196288,31.6351434,1.089430894
2082,GCA_013276165.1,63,2.923433875,2155,GCA_013276165.1,81,39,3.758700696,GCA_013276165.1,Capnocytophaga,Flavobacteriaceae,2451139,99.52,False,Unclassified,1,1.285714286,4.08E-07,33.04586154,0.407973599,25.70233675,1.285714286
2083,GCA_013276215.1,68,2.943722944,2310,GCA_013276215.1,90,39,3.896103896,GCA_013276215.1,Capnocytophaga,Flavobacteriaceae,2730566,100,False,Unclassified,1,1.323529412,3.66E-07,32.96019946,0.366224438,24.90326181,1.323529412
2084,GCA_013276225.1,73,3.31215971,2204,GCA_013276225.1,89,41,4.038112523,GCA_013276225.1,Capnocytophaga,Flavobacteriaceae,2601280,100,False,Unclassified,1,1.219178082,3.84E-07,34.21392545,0.384426129,28.06310739,1.219178082
2085,GCA_013276255.1,70,2.906976744,2408,GCA_013276255.1,93,41,3.862126246,GCA_013276255.1,Capnocytophaga,Flavobacteriaceae,2796573,100,False,Unclassified,0,1.328571429,0,33.25498744,0,25.03063571,1.328571429
2086,GCA_013276265.1,70,3.01464255,2322,GCA_013276265.1,94,40,4.048234281,GCA_013276265.1,Capnocytophaga,Flavobacteriaceae,2721595,100,False,Unclassified,1,1.342857143,3.67E-07,34.53857021,0.367431598,25.72021186,1.342857143
2087,GCA_013283775.1,95,2.6149188,3633,GCA_013283775.1,153,45,4.211395541,GCA_013283775.1,Chryseobacterium,Weeksellaceae,4012452,100,False,Unclassified,3,1.610526316,7.48E-07,38.13129727,0.747672496,23.67629569,1.610526316
2088,GCA_013284035.1,159,4.219745223,3768,GCA_013284035.1,154,98,4.087048832,GCA_013284035.1,Flavobacterium,Flavobacteriaceae,4464517,99.12,False,Unclassified,3,0.968553459,6.72E-07,34.49421292,0.671965187,35.6141549,0.968553459
