,Unnamed: 0,cazymes,Orfs_anno_cazymes%,orfs,index,Merops orfs total,GH total,Orfs_anno_merops%,Assembly accession,Genus,Family,scaf_bp,Completeness,MAG,Origin,Nr_BGCs,PEP:GH,BGCs/genomesize,merops_perMb,bgc_perMb,cazymes_perMb
2247,GCA_014220615.1,94,2.162410858063032,4347,GCA_014220615.1,194,42,4.4628479411088104,GCA_014220615.1,Chryseobacterium,Weeksellaceae,4790428,100.0,False,Non_marine,8.0,2.0638297872340425,1.6699969188556847e-06,40.497425282250354,1.6699969188556847,19.622463796554296
2248,GCA_014220635.1,94,1.7209813255217867,5462,GCA_014220635.1,216,47,3.9545953863053827,GCA_014220635.1,Chryseobacterium,Weeksellaceae,5897939,100.0,False,Non_marine,8.0,2.297872340425532,1.3564060259015903e-06,36.62296269934294,1.3564060259015904,15.937770804343685
2249,GCA_014220655.1,94,2.1349080172609587,4403,GCA_014220655.1,193,42,4.383374971610266,GCA_014220655.1,Chryseobacterium,Weeksellaceae,4883441,100.0,False,Non_marine,8.0,2.0531914893617023,1.6381891375364217e-06,39.52131294306617,1.6381891375364217,19.248722366052952
2250,GCA_014220675.1,115,3.023133543638276,3804,GCA_014220675.1,167,64,4.390115667718191,GCA_014220675.1,Elizabethkingia,Weeksellaceae,4101233,100.0,False,Unclassified,3.0,1.4521739130434783,7.314873356378436e-07,40.71946168383996,0.7314873356378435,28.040347866117337
2251,GCA_014220695.1,94,2.044367116137451,4598,GCA_014220695.1,208,42,4.523705959112657,GCA_014220695.1,Chryseobacterium,Weeksellaceae,5095369,100.0,False,Non_marine,7.0,2.2127659574468086,1.3737964806866784e-06,40.821381140404156,1.3737964806866785,18.44812416922111
2252,GCA_014220725.1,109,2.908993861756072,3747,GCA_014220725.1,164,63,4.376834801174273,GCA_014220725.1,Elizabethkingia,Weeksellaceae,4046602,100.0,False,Unclassified,3.0,1.5045871559633028,7.413627532433385e-07,40.52783051063584,0.7413627532433384,26.936180034507966
2253,GCA_014220735.1,113,2.9752501316482367,3798,GCA_014220735.1,159,64,4.1864139020537126,GCA_014220735.1,Elizabethkingia,Weeksellaceae,4085347,100.0,False,Unclassified,4.0,1.407079646017699,9.791089961268897e-07,38.91958259604386,0.9791089961268896,27.65982914058463
2254,GCA_014220755.1,92,1.854464825639992,4961,GCA_014220755.1,214,45,4.313646442249546,GCA_014220755.1,Chryseobacterium,Weeksellaceae,5450447,100.0,False,Unclassified,8.0,2.3260869565217392,1.4677695242243434e-06,39.26283477300119,1.4677695242243434,16.87934952857995
2255,GCA_014220785.1,106,2.8609986504723346,3705,GCA_014220785.1,154,58,4.156545209176788,GCA_014220785.1,Elizabethkingia,Weeksellaceae,4079588,100.0,False,Unclassified,2.0,1.4528301886792452,4.902455836226599e-07,37.74890993894481,0.4902455836226599,25.983015932000978
2256,GCA_014220795.1,107,2.8724832214765095,3725,GCA_014220795.1,155,59,4.1610738255033555,GCA_014220795.1,Elizabethkingia,Weeksellaceae,4079953,100.0,False,Non_marine,2.0,1.4485981308411215,4.902017253630128e-07,37.99063371563349,0.4902017253630128,26.225792306921182
2257,GCA_014220805.1,108,2.8059236165237724,3849,GCA_014220805.1,157,60,4.078981553650299,GCA_014220805.1,Elizabethkingia,Weeksellaceae,4171667,100.0,False,Unclassified,2.0,1.4537037037037037,4.794246520635516e-07,37.6348351869888,0.47942465206355156,25.888931211431785
2258,GCA_014220845.1,108,2.804466372370813,3851,GCA_014220845.1,157,60,4.076863152427941,GCA_014220845.1,Elizabethkingia,Weeksellaceae,4171427,100.0,False,Non_marine,2.0,1.4537037037037037,4.794522354100886e-07,37.63700047969196,0.47945223541008863,25.890420712144792
2259,GCA_014220855.1,108,2.802283341982356,3854,GCA_014220855.1,157,60,4.073689673066943,GCA_014220855.1,Elizabethkingia,Weeksellaceae,4173141,100.0,False,Non_marine,2.0,1.4537037037037037,4.792553139230138e-07,37.62154214295659,0.47925531392301385,25.87978695184275
2260,GCA_014220885.1,109,2.9121025915041407,3743,GCA_014220885.1,164,63,4.381512156024579,GCA_014220885.1,Elizabethkingia,Weeksellaceae,4047504,100.0,False,Unclassified,3.0,1.5045871559633028,7.411975380382577e-07,40.51879874609142,0.7411975380382577,26.930177215390028
2261,GCA_014220895.1,92,1.8286622937785733,5031,GCA_014220895.1,213,45,4.233750745378653,GCA_014220895.1,Chryseobacterium,Weeksellaceae,5525494,100.0,False,Unclassified,8.0,2.3152173913043477,1.4478343474809672e-06,38.54858950168076,1.4478343474809672,16.65009499603112
2262,GCA_014220925.1,114,2.9921259842519685,3810,GCA_014220925.1,168,63,4.409448818897638,GCA_014220925.1,Elizabethkingia,Weeksellaceae,4114674,100.0,False,Unclassified,3.0,1.4736842105263157,7.290978580563127e-07,40.8294800511535,0.7290978580563127,27.70571860613988
2263,GCA_014235875.1,100,3.3156498673740056,3016,GCA_014235875.1,125,48,4.144562334217507,GCA_014235875.1,Croceivirga,Flavobacteriaceae,3449557,99.01,False,Unclassified,3.0,1.25,8.6967688894545e-07,36.23653703939375,0.86967688894545,28.989229631515002
2264,GCA_014238425.1,62,1.8381262970649277,3373,GCA_014238425.1,194,18,5.751556477912837,GCA_014238425.1,Uncl. Flavobacteriaceae,Flavobacteriaceae,3750719,99.01,True,Marine,3.0,3.129032258064516,7.998466427370325e-07,51.723416230328105,0.7998466427370325,16.53016394989867
2265,GCA_014239275.1,31,2.110279101429544,1469,GCA_014239275.1,79,16,5.377808032675289,GCA_014239275.1,MAG-121220-bin8,Flavobacteriaceae,1644630,95.59,True,Marine,0.0,2.5483870967741935,0.0,48.03512036141868,0.0,18.849224445619985
2266,GCA_014239615.1,19,1.6507384882710685,1151,GCA_014239615.1,71,8,6.168549087749783,GCA_014239615.1,MED-G11,Flavobacteriaceae,1217381,80.28,True,Marine,2.0,3.736842105263158,1.6428710485870897e-06,58.321922224841686,1.6428710485870897,15.607274961577353
2267,GCA_014239665.1,17,1.391162029459902,1222,GCA_014239665.1,65,4,5.319148936170213,GCA_014239665.1,MED-G11,Flavobacteriaceae,1272172,84.53,True,Marine,2.0,3.823529411764706,1.5721144625097865e-06,51.09372003156806,1.5721144625097865,13.362972931333184
2268,GCA_014239895.1,15,1.4409221902017288,1041,GCA_014239895.1,50,4,4.803073967339097,GCA_014239895.1,GCA-2700405,Flavobacteriaceae,1155226,65.4,True,Marine,0.0,3.3333333333333335,0.0,43.28157434129772,0.0,12.984472302389316
2269,GCA_014243345.1,84,2.67260579064588,3143,GCA_014243345.1,154,40,4.8997772828507795,GCA_014243345.1,Robiginitalea,Flavobacteriaceae,3575612,99.34,False,Unclassified,3.0,1.8333333333333333,8.390172088022973e-07,43.069550051851266,0.8390172088022974,23.492481846464326
2270,GCA_014243395.1,123,3.5787023567064304,3437,GCA_014243395.1,178,55,5.178935117835322,GCA_014243395.1,Winogradskyella,Flavobacteriaceae,3858317,99.34,False,Unclassified,3.0,1.4471544715447155,7.775410885108714e-07,46.134104584978374,0.7775410885108714,31.87918462894573
2271,GCA_014270105.1,133,3.9140670982931134,3398,GCA_014270105.1,132,67,3.8846380223660977,GCA_014270105.1,Jejuia,Flavobacteriaceae,3934178,99.01,False,Unclassified,4.0,0.9924812030075187,1.0167308139082675e-06,33.55211685897283,1.0167308139082676,33.806299562449894
2272,GCA_014281985.1,56,1.795447258736775,3119,GCA_014281985.1,130,17,4.168002564924656,GCA_014281985.1,Flavobacterium,Flavobacteriaceae,3583431,99.29,False,Unclassified,4.0,2.3214285714285716,1.1162486455020343e-06,36.278080978816114,1.1162486455020342,15.62748103702848
2273,GCA_014284085.1,110,3.275759380583681,3358,GCA_014284085.1,170,43,5.062537224538416,GCA_014284085.1,Winogradskyella,Flavobacteriaceae,3784537,99.67,False,Unclassified,2.0,1.5454545454545454,5.284662298188656e-07,44.91962953460357,0.5284662298188656,29.065642640037606
2274,GCA_014295415.1,53,1.9513991163475701,2716,GCA_014295415.1,126,9,4.639175257731959,GCA_014295415.1,Altibacter,Flavobacteriaceae,2987299,98.86,False,Unclassified,4.0,2.3773584905660377,1.3390022224089386e-06,42.17857000588157,1.3390022224089386,17.74177944691844
2275,GCA_014297365.1,110,3.275759380583681,3358,GCA_014297365.1,170,43,5.062537224538416,GCA_014297365.1,Winogradskyella,Flavobacteriaceae,3784537,99.67,False,Unclassified,2.0,1.5454545454545454,5.284662298188656e-07,44.91962953460357,0.5284662298188656,29.065642640037606
2276,GCA_014303495.1,88,2.805227924768888,3137,GCA_014303495.1,111,29,3.5384124960153014,GCA_014303495.1,Winogradskyella,Flavobacteriaceae,3566174,87.35,False,Unclassified,2.0,1.2613636363636365,5.608251307984411e-07,31.12579475931348,0.5608251307984411,24.67630575513141
2277,GCA_014305095.1,85,2.73840206185567,3104,GCA_014305095.1,138,29,4.445876288659794,GCA_014305095.1,Flavobacterium,Flavobacteriaceae,3580226,99.29,False,Unclassified,4.0,1.6235294117647059,1.117247905579145e-06,38.5450527424805,1.1172479055791449,23.741517993556833
2278,GCA_014305115.1,85,2.7375201288244773,3105,GCA_014305115.1,138,29,4.444444444444445,GCA_014305115.1,Flavobacterium,Flavobacteriaceae,3579693,99.29,False,Unclassified,4.0,1.6235294117647059,1.1174142587087776e-06,38.55079192545282,1.1174142587087776,23.745052997561523
2279,GCA_014305155.1,88,2.4295969077857538,3622,GCA_014305155.1,147,39,4.0585311982330206,GCA_014305155.1,Flavobacterium,Flavobacteriaceae,4155704,99.29,False,Unclassified,4.0,1.6704545454545454,9.625324614072609e-07,35.37306795671684,0.9625324614072609,21.17571415095974
2280,GCA_014305175.1,88,2.428256070640177,3624,GCA_014305175.1,147,39,4.056291390728477,GCA_014305175.1,Flavobacterium,Flavobacteriaceae,4154193,99.29,False,Unclassified,4.0,1.6704545454545454,9.628825622690134e-07,35.385934163386246,0.9628825622690134,21.183416369918298
2281,GCA_014305205.1,54,1.7504051863857375,3085,GCA_014305205.1,130,8,4.213938411669368,GCA_014305205.1,Flavobacterium,Flavobacteriaceae,3392134,99.29,False,Unclassified,5.0,2.4074074074074074,1.473998373884994e-06,38.32395772100984,1.473998373884994,15.919182437957934
2282,GCA_014305215.1,73,2.4687182955698344,2957,GCA_014305215.1,137,32,4.633074061548867,GCA_014305215.1,Flavobacterium,Flavobacteriaceae,3395280,100.0,False,Unclassified,4.0,1.8767123287671232,1.1781060766711434e-06,40.350133125986666,1.1781060766711433,21.50043589924837
2283,GCA_014352875.1,77,2.5345622119815667,3038,GCA_014352875.1,116,31,3.818301514154049,GCA_014352875.1,Polaribacter,Flavobacteriaceae,3471153,99.66,False,Unclassified,3.0,1.5064935064935066,8.642661386576737e-07,33.418290694763385,0.8642661386576737,22.182830892213627
2284,GCA_014353055.1,40,1.5261350629530714,2621,GCA_014353055.1,99,11,3.7771842808088514,GCA_014353055.1,KYPW7,Weeksellaceae,2839245,99.93,False,Unclassified,1.0,2.475,3.5220630836718916e-07,34.868424528351724,0.35220630836718914,14.088252334687567
2285,GCA_014377455.1,74,2.4222585924713584,3055,GCA_014377455.1,117,26,3.829787234042553,GCA_014377455.1,Flavobacterium,Flavobacteriaceae,3285859,94.16,True,Unclassified,4.0,1.5810810810810811,1.2173376885618038e-06,35.607127390432765,1.217337688561804,22.52074723839337
2286,GCA_014379405.1,240,7.281553398058253,3296,GCA_014379405.1,119,167,3.6104368932038833,GCA_014379405.1,Flavobacterium,Flavobacteriaceae,3857912,81.14,True,Unclassified,3.0,0.49583333333333335,7.776227140484283e-07,30.845700990587652,0.7776227140484283,62.20981712387426
2287,GCA_014385425.1,35,0.590119709998314,5931,GCA_014385425.1,169,22,2.849435171134716,GCA_014385425.1,Flavobacterium,Flavobacteriaceae,3759660,86.74,False,Unclassified,3.0,4.828571428571428,7.979444949809291e-07,44.95087321725901,0.7979444949809291,9.309352441444172
2288,GCA_014397005.1,85,1.7605633802816902,4828,GCA_014397005.1,203,38,4.204639602319801,GCA_014397005.1,Kordia,Flavobacteriaceae,5464339,99.92,False,Unclassified,11.0,2.388235294117647,2.013052264875953e-06,37.14996452452895,2.0130522648759532,15.555403864950545
2289,GCA_014397245.1,155,3.4629133154602325,4476,GCA_014397245.1,153,83,3.4182305630026812,GCA_014397245.1,Arenibacter,Flavobacteriaceae,5396743,99.67,False,Unclassified,6.0,0.9870967741935484,1.1117816801726523e-06,28.350432844402633,1.1117816801726523,28.721026737793515
2290,GCA_014451095.1,60,1.1179429849077696,5367,GCA_014451095.1,178,33,3.316564188559717,GCA_014451095.1,Flavobacterium,Flavobacteriaceae,3440583,87.27,False,Unclassified,5.0,2.966666666666667,1.4532420813565608e-06,51.735418096293564,1.4532420813565607,17.43890497627873
2291,GCA_014486675.1,60,1.92740122068744,3113,GCA_014486675.1,117,26,3.7584323803405075,GCA_014486675.1,Flavobacterium,Flavobacteriaceae,3457206,99.29,False,Unclassified,2.0,1.95,5.785018306690432e-07,33.842357094139025,0.5785018306690431,17.355054920071293
2292,GCA_014486695.1,72,2.7993779160186625,2572,GCA_014486695.1,122,33,4.743390357698289,GCA_014486695.1,Flavobacterium,Flavobacteriaceae,2920172,98.94,False,Unclassified,3.0,1.6944444444444444,1.0273367459177063e-06,41.77836100065339,1.0273367459177063,24.656081902024948
2293,GCA_900018365.1,31,1.4818355640535372,2092,GCA_900018365.1,82,5,3.9196940726577436,GCA_900018365.1,Apibacter,Weeksellaceae,2331098,100.0,False,Non_marine,1.0,2.6451612903225805,4.289823937045976e-07,35.176556283777,0.4289823937045976,13.298454204842525
2294,GCA_900078205.2,93,1.9108280254777068,4867,GCA_900078205.2,217,39,4.45859872611465,GCA_900078205.2,Chryseobacterium,Weeksellaceae,5390133,100.0,False,Unclassified,7.0,2.3333333333333335,1.29866925361582e-06,40.25874686209041,1.29866925361582,17.253748655181607
2295,GCA_900089075.1,40,1.7174753112924002,2329,GCA_900089075.1,108,4,4.63718334048948,GCA_900089075.1,Vaginella,Weeksellaceae,2434476,100.0,False,Unclassified,1.0,2.7,4.1076601289148053e-07,44.362729392279896,0.4107660128914805,16.430640515659224
2296,GCA_900089995.1,94,1.731761238025055,5428,GCA_900089995.1,291,50,5.361090641120118,GCA_900089995.1,Aquimarina,Flavobacteriaceae,6270711,99.62,False,Marine,10.0,3.095744680851064,1.594715495579369e-06,46.40622092135963,1.594715495579369,14.990325658446068
2297,GCA_900092045.1,111,2.775,4000,GCA_900092045.1,183,63,4.575,GCA_900092045.1,Elizabethkingia,Weeksellaceae,4299971,100.0,False,Unclassified,3.0,1.6486486486486487,6.976791238824634e-07,42.55842655683026,0.6976791238824633,25.814127583651146
2298,GCA_900092065.1,108,2.8609271523178808,3775,GCA_900092065.1,162,63,4.291390728476821,GCA_900092065.1,Elizabethkingia,Weeksellaceae,4068965,100.0,False,Unclassified,2.0,1.5,4.915254862108669e-07,39.81356438308022,0.49152548621086695,26.542376255386813
2299,GCA_900092085.1,110,2.897023966289176,3797,GCA_900092085.1,168,63,4.424545693968923,GCA_900092085.1,Elizabethkingia,Weeksellaceae,4151692,100.0,False,Unclassified,4.0,1.5272727272727273,9.634626075344703e-07,40.46542951644775,0.9634626075344703,26.49522170719793
2300,GCA_900092105.1,103,2.9742997401097315,3463,GCA_900092105.1,157,58,4.533641351429397,GCA_900092105.1,Elizabethkingia,Weeksellaceae,3858241,100.0,False,Unclassified,3.0,1.5242718446601942,7.775564045895526e-07,40.692118506853255,0.7775564045895527,26.696103224241305
2301,GCA_900099675.1,31,1.2243285939968405,2532,GCA_900099675.1,107,6,4.225908372827804,GCA_900099675.1,Myroides,Flavobacteriaceae,2967042,99.65,False,Non_marine,1.0,3.4516129032258065,3.3703601094962593e-07,36.06285317160997,0.33703601094962593,10.448116339438403
2302,GCA_900099685.1,131,3.7883169462116832,3458,GCA_900099685.1,134,72,3.8750722961249275,GCA_900099685.1,Chryseobacterium,Weeksellaceae,3935355,100.0,False,Non_marine,7.0,1.0229007633587786,1.7787467712569768e-06,34.050295335490695,1.7787467712569769,33.28797529066628
2303,GCA_900099815.1,55,2.0700037636432067,2657,GCA_900099815.1,121,24,4.554008280015054,GCA_900099815.1,Psychroflexus,Flavobacteriaceae,2973500,99.37,False,Non_marine,3.0,2.2,1.008912056499075e-06,40.69278627879603,1.008912056499075,18.49672103581638
2304,GCA_900099915.1,81,2.471018913971934,3278,GCA_900099915.1,146,37,4.453935326418548,GCA_900099915.1,Flavobacterium,Flavobacteriaceae,3808360,98.94,False,Non_marine,3.0,1.8024691358024691,7.877406547700322e-07,38.336711865474896,0.7877406547700322,21.26899767879087
2305,GCA_900099995.1,131,3.319817536746072,3946,GCA_900099995.1,161,52,4.080081094779524,GCA_900099995.1,Winogradskyella,Flavobacteriaceae,4573152,99.67,False,Non_marine,3.0,1.2290076335877862,6.560026869870059e-07,35.20547753496932,0.6560026869870059,28.645450665099258
2306,GCA_900100075.1,83,1.8118314778432656,4581,GCA_900100075.1,211,37,4.6059812268063745,GCA_900100075.1,Chryseobacterium,Weeksellaceae,5168180,100.0,False,Non_marine,7.0,2.5421686746987953,1.3544419892496003e-06,40.82675139023796,1.3544419892496002,16.05981215824526
2307,GCA_900100115.1,126,3.3907427341227128,3716,GCA_900100115.1,158,65,4.251883745963402,GCA_900100115.1,Chryseobacterium,Weeksellaceae,4136421,100.0,False,Non_marine,4.0,1.253968253968254,9.670195562782414e-07,38.19727247299054,0.9670195562782414,30.461116022764607
2308,GCA_900100165.1,263,8.152510849349039,3226,GCA_900100165.1,113,182,3.5027898326100435,GCA_900100165.1,Flavobacterium,Flavobacteriaceae,3945433,99.65,False,Non_marine,5.0,0.4296577946768061,1.2672880264346144e-06,28.640709397422285,1.2672880264346145,66.65935019046073
2309,GCA_900100375.1,98,2.713178294573644,3612,GCA_900100375.1,144,46,3.9867109634551494,GCA_900100375.1,Flavobacterium,Flavobacteriaceae,4032617,99.65,False,Non_marine,4.0,1.469387755102041,9.91911703987758e-07,35.708821343559286,0.991911703987758,24.301836747700065
2310,GCA_900100625.1,51,1.9008572493477447,2683,GCA_900100625.1,110,9,4.099888184867686,GCA_900100625.1,Flavobacterium,Flavobacteriaceae,2890139,99.65,False,Non_marine,2.0,2.156862745098039,6.920082390500941e-07,38.060453147755176,0.6920082390500941,17.646210095777402
2311,GCA_900101765.1,94,3.2291308828581244,2911,GCA_900101765.1,128,34,4.397114393679148,GCA_900101765.1,Nonlabens,Flavobacteriaceae,3253959,97.97,False,Marine,3.0,1.3617021276595744,9.219538414589736e-07,39.336697235582875,0.9219538414589735,28.887887032381173
2312,GCA_900101815.1,145,3.4847392453737083,4161,GCA_900101815.1,152,73,3.65296803652968,GCA_900101815.1,Pricia,Flavobacteriaceae,4851997,98.9,False,Marine,5.0,1.0482758620689656,1.0305035225701912e-06,31.32730708613381,1.0305035225701913,29.884602154535543
2313,GCA_900101855.1,241,5.317740511915268,4532,GCA_900101855.1,169,163,3.729037952338923,GCA_900101855.1,Flavobacterium,Flavobacteriaceae,5340093,99.65,False,Marine,6.0,0.7012448132780082,1.123575937722433e-06,31.647388912515193,1.1235759377224328,45.130300165184394
2314,GCA_900101895.1,92,2.8562558211735487,3221,GCA_900101895.1,124,46,3.849736106799131,GCA_900101895.1,Flavobacterium,Flavobacteriaceae,3700245,99.28,False,Marine,3.0,1.3478260869565217,8.107571255416871e-07,33.51129452238973,0.8107571255416871,24.863218516611738
2315,GCA_900101925.1,57,2.464332036316472,2313,GCA_900101925.1,106,7,4.582792909641158,GCA_900101925.1,Flavobacterium,Flavobacteriaceae,2626144,99.29,False,Marine,2.0,1.8596491228070176,7.615728611987766e-07,40.36336164353516,0.7615728611987765,21.704826544165133
2316,GCA_900101995.1,33,1.5691868758915837,2103,GCA_900101995.1,74,5,3.518782691393248,GCA_900101995.1,Riemerella,Weeksellaceae,2136954,98.53,False,Marine,0.0,2.242424242424242,0.0,34.62872855475597,0.0,15.442541112256041
2317,GCA_900102055.1,63,1.818706697459584,3464,GCA_900102055.1,155,11,4.47459584295612,GCA_900102055.1,Ulvibacter,Flavobacteriaceae,3821926,99.62,False,Marine,4.0,2.4603174603174605,1.046592738844237e-06,40.55546863021419,1.046592738844237,16.483835636796737
2318,GCA_900102165.1,143,3.413702554308904,4189,GCA_900102165.1,167,79,3.9866316543327764,GCA_900102165.1,Cellulophaga,Flavobacteriaceae,4718566,99.67,False,Marine,4.0,1.167832167832168,8.477151744830951e-07,35.39210853466922,0.8477151744830951,30.30581748777065
2319,GCA_900102265.1,114,3.1552726266260724,3613,GCA_900102265.1,148,59,4.0963188486022695,GCA_900102265.1,Epilithonimonas,Weeksellaceae,3960224,100.0,False,Marine,2.0,1.2982456140350878,5.050219381529934e-07,37.37162342332151,0.5050219381529935,28.78625047472062
2320,GCA_900102915.1,88,2.9599730911537168,2973,GCA_900102915.1,129,40,4.339051463168516,GCA_900102915.1,Salinimicrobium,Flavobacteriaceae,3261465,99.62,False,Marine,2.0,1.4659090909090908,6.132213591131592e-07,39.55277766279877,0.6132213591131592,26.981739800979007
2321,GCA_900102925.1,90,2.686567164179104,3350,GCA_900102925.1,171,49,5.104477611940299,GCA_900102925.1,Muricauda,Flavobacteriaceae,3742882,99.34,False,Marine,2.0,1.9,5.343475963174901e-07,45.6867194851454,0.5343475963174901,24.045641834287053
2322,GCA_900103215.1,205,4.111512234255916,4986,GCA_900103215.1,179,113,3.590052146008825,GCA_900103215.1,Kriegella,Flavobacteriaceae,6057242,99.67,False,Marine,4.0,0.8731707317073171,6.603665496607202e-07,29.55140309731723,0.6603665496607202,33.84378567011191
2323,GCA_900103755.1,82,2.5851197982345524,3172,GCA_900103755.1,122,35,3.8461538461538463,GCA_900103755.1,Chryseobacterium,Weeksellaceae,3403025,100.0,False,Marine,4.0,1.4878048780487805,1.175424805871247e-06,35.850456579073025,1.1754248058712469,24.096208520360562
2324,GCA_900104195.1,62,2.481985588470777,2498,GCA_900104195.1,108,24,4.323458767013611,GCA_900104195.1,Cloacibacterium,Weeksellaceae,2736266,100.0,False,Marine,1.0,1.7419354838709677,3.6546154503984627e-07,39.4698468643034,0.3654615450398463,22.658615792470467
2325,GCA_900104375.1,121,3.6249251048532063,3338,GCA_900104375.1,171,40,5.122828040742959,GCA_900104375.1,MAR-2010-188,Flavobacteriaceae,3817662,99.34,False,Marine,4.0,1.4132231404958677,1.0477616928895223e-06,44.791812371027085,1.0477616928895224,31.694791209908054
2326,GCA_900104765.1,97,3.0522341095028325,3178,GCA_900104765.1,132,23,4.153555695405916,GCA_900104765.1,Gillisia,Flavobacteriaceae,3476061,99.43,False,Marine,3.0,1.3608247422680413,8.630458441321944e-07,37.97401714181656,0.8630458441321944,27.905148960274285
2327,GCA_900104785.1,77,2.750982493747767,2799,GCA_900104785.1,148,18,5.287602715255448,GCA_900104785.1,Psychroserpens,Flavobacteriaceae,3098771,99.67,False,Marine,2.0,1.922077922077922,6.45417166999433e-07,47.76087035795805,0.6454171669994331,24.848560929478168
2328,GCA_900105035.1,106,3.294995337270749,3217,GCA_900105035.1,148,37,4.600559527510103,GCA_900105035.1,Gramella,Flavobacteriaceae,3545181,99.62,False,Marine,3.0,1.3962264150943395,8.46219135214817e-07,41.74681067059764,0.846219135214817,29.899742777590202
2329,GCA_900105105.1,124,3.1778575089697587,3902,GCA_900105105.1,163,58,4.177344951307022,GCA_900105105.1,Maribacter,Flavobacteriaceae,4505800,99.67,False,Marine,4.0,1.314516129032258,8.877446846287008e-07,36.175595898619555,0.8877446846287007,27.520085223489723
2330,GCA_900105135.1,104,3.687943262411348,2820,GCA_900105135.1,134,38,4.75177304964539,GCA_900105135.1,Gramella,Flavobacteriaceae,3158583,99.62,False,Marine,3.0,1.2884615384615385,9.49792992617259e-07,42.424087003570904,0.949792992617259,32.926157077398315
2331,GCA_900105145.1,124,3.6374303314755063,3409,GCA_900105145.1,126,78,3.696098562628337,GCA_900105145.1,Polaribacter,Flavobacteriaceae,3951560,99.33,False,Marine,1.0,1.0161290322580645,2.530646124568525e-07,31.886141169563412,0.25306461245685247,31.380011944649713
2332,GCA_900105425.1,109,3.4062500000000004,3200,GCA_900105425.1,139,31,4.34375,GCA_900105425.1,Winogradskyella,Flavobacteriaceae,3688445,99.67,False,Marine,2.0,1.275229357798165,5.422339224253039e-07,37.68525760855862,0.5422339224253039,29.55174877217906
2333,GCA_900105455.1,80,1.7185821697099892,4655,GCA_900105455.1,196,43,4.2105263157894735,GCA_900105455.1,Tenacibaculum,Flavobacteriaceae,5524492,99.55,False,Marine,5.0,2.45,9.05060591996513e-07,35.47837520626331,0.905060591996513,14.480969471944208
2334,GCA_900105545.1,122,3.0909551558145427,3947,GCA_900105545.1,170,62,4.307068659741576,GCA_900105545.1,Maribacter,Flavobacteriaceae,4622542,99.67,False,Marine,4.0,1.3934426229508197,8.653247498886976e-07,36.77630187026965,0.8653247498886977,26.392404871605276
2335,GCA_900105985.1,52,1.410743353228432,3686,GCA_900105985.1,178,18,4.829083016820402,GCA_900105985.1,Tenacibaculum,Flavobacteriaceae,4172912,99.66,False,Marine,5.0,3.423076923076923,1.1982040359346182e-06,42.656063679272414,1.1982040359346182,12.46132197372003
2336,GCA_900106075.1,93,3.320242770439129,2801,GCA_900106075.1,128,49,4.569796501249554,GCA_900106075.1,Polaribacter,Flavobacteriaceae,3227923,98.88,False,Marine,2.0,1.3763440860215055,6.195934661390621e-07,39.65398183289998,0.6195934661390622,28.81109617546639
2337,GCA_900106565.1,184,5.324074074074074,3456,GCA_900106565.1,119,135,3.443287037037037,GCA_900106565.1,Lutibacter,Flavobacteriaceae,4129954,97.32,False,Marine,1.0,0.6467391304347826,2.4213344749118273e-07,28.813880251450744,0.24213344749118274,44.55255433837762
2338,GCA_900106575.1,44,1.794453507340946,2452,GCA_900106575.1,88,14,3.588907014681892,GCA_900106575.1,Capnocytophaga,Flavobacteriaceae,2723453,100.0,False,Marine,4.0,2.0,1.4687237121404335e-06,32.311921667089536,1.4687237121404335,16.155960833544768
2339,GCA_900106645.1,89,2.654339397554429,3353,GCA_900106645.1,137,40,4.085893229943334,GCA_900106645.1,Flavobacterium,Flavobacteriaceae,3856409,99.65,False,Marine,3.0,1.5393258426966292,7.779257853614593e-07,35.525277531506646,0.7779257853614593,23.078464965723295
2340,GCA_900106795.1,44,1.427644386761843,3082,GCA_900106795.1,133,5,4.315379623621025,GCA_900106795.1,Aequorivita,Flavobacteriaceae,3535532,98.25,False,Marine,3.0,3.022727272727273,8.485285948479606e-07,37.61810103825959,0.8485285948479606,12.445086057770089
2341,GCA_900106825.1,91,2.716417910447761,3350,GCA_900106825.1,171,49,5.104477611940299,GCA_900106825.1,Muricauda,Flavobacteriaceae,3744005,99.34,False,Marine,2.0,1.879120879120879,5.341873207968473e-07,45.67301592813044,0.5341873207968473,24.30552309625655
2342,GCA_900106865.1,69,2.5018129079042786,2758,GCA_900106865.1,128,32,4.641044234952864,GCA_900106865.1,Polaribacter,Flavobacteriaceae,3075136,99.61,False,Marine,2.0,1.855072463768116,6.503777393910384e-07,41.624175321026456,0.6503777393910384,22.438032008990824
2343,GCA_900107365.1,221,4.840122645641699,4566,GCA_900107365.1,177,148,3.8764783180026283,GCA_900107365.1,Flavobacterium,Flavobacteriaceae,5440428,99.65,False,Marine,5.0,0.8009049773755657,9.190453398151763e-07,32.53420502945724,0.9190453398151763,40.62180401983079
2344,GCA_900107495.1,88,2.9589778076664426,2974,GCA_900107495.1,129,40,4.3375924680564895,GCA_900107495.1,Salinimicrobium,Flavobacteriaceae,3263166,99.62,False,Marine,2.0,1.4659090909090908,6.129017034377044e-07,39.53215987173193,0.6129017034377044,26.967674951258992
